GENOTYPE,d.T3.x,g.T3.x,a.T3.x,d.T.x,g.T.x,a.T.x,Total.Tocotrienols.x,Total.Tocopherols.x,Total.Tocochromanols.x,d.T3.y,g.T3.y,a.T3.y,d.T.y,g.T.y,a.T.y,Total.Tocotrienols.y,Total.Tocopherols.y,Total.Tocochromanols.y
NSL22983,3.456895256,45.43218633,6.22708442,0.827588965,43.18278142,8.120886994,54.63413782,51.74457606,106.6148591,3.456895256,47.224221057,6.22708442,1.157487992,44.501948474,9.907848949,54.63413782,51.74457606,106.6148591
NSL22984,0.400312091,15.28704259,12.86477744,0.253193633,9.254185541,16.4595573,28.08724476,25.7471352,55.15223572,0.400312091,17.079077317,12.86477744,0.58309266,10.573352595,18.246519255,28.08724476,25.7471352,55.15223572
NSL242483,0.389597581,6.828862745,6.906593825,0.124702062,7.370574817,4.322384575,14.27463576,11.41773109,25.72618446,0.389597581,8.620897472,6.906593825,0.454601089,8.689741871,6.10934653,14.27463576,11.41773109,25.72618446
NSL243016,0.424334022,12.41484478,12.08874113,0.722732204,25.32463491,9.232714145,25.19597542,35.30693514,61.3010423,0.424334022,14.206879507,12.08874113,1.052631231,26.643801964,11.0196761,25.19597542,35.30693514,61.3010423
NSL250299,0.486751646,27.42670302,10.19031666,0.447788,29.00284925,2.531171009,38.32732308,31.92644465,70.5801064,0.486751646,29.218737747,10.19031666,0.777687027,30.322016304,4.318132964,38.32732308,31.92644465,70.5801064
NSL28965,1.332558867,18.87511751,10.68177896,1.818809523,49.85487629,15.19691181,31.08306574,67.68690633,99.13312458,1.332558867,20.667152237,10.68177896,2.14870855,51.174043344,16.983873765,31.08306574,67.68690633,99.13312458
NSL28966,0.656583612,16.32058538,8.472692471,1.805118055,42.75943113,6.771810076,25.60996051,51.81785089,78.17073237,0.656583612,18.112620107,8.472692471,2.135017082,44.078598184,8.558772031,25.60996051,51.81785089,78.17073237
NSL28967,0.265841039,10.13583736,5.408378863,2.268805314,82.48032652,1.732531843,16.01746147,86.83473487,103.7145772,0.265841039,11.927872087,5.408378863,2.598704341,83.799493574,3.519493798,16.01746147,86.83473487,103.7145772
NSL28968,1.622929015,19.01248583,6.895685408,0.513962026,12.17003199,0.893017578,27.49240337,13.42438044,40.99812223,1.622929015,20.804520557,6.895685408,0.843861053,13.489199044,2.679979533,27.49240337,13.42438044,40.99812223
NSL29282,1.5947978,16.32014451,6.087388038,1.059262432,56.05442328,-0.879165899,23.94085766,55.91977096,80.74030074,1.5947978,18.112179237,6.087388038,1.389161459,57.373590334,0.907796056,23.94085766,55.91977096,80.74030074
NSL29284,0.534831877,2.691243141,8.627455476,3.64011549,48.06743682,6.659284557,11.98686668,59.02424946,71.34553498,0.534831877,4.483277868,8.627455476,3.970014517,49.386603874,8.446246512,11.98686668,59.02424946,71.34553498
NSL29285,0.31487087,7.892992906,4.538603322,0.469643807,16.72093421,4.931984839,13.44723574,22.02608121,35.2187991,0.31487087,9.685027633,4.538603322,0.799542834,18.040101264,6.718946794,13.44723574,22.02608121,35.2187991
NSL29287,1.044705387,10.55700762,7.125323619,1.849749616,44.43284441,,17.20418378,54.26130464,71.50894138,1.044705387,12.349042347,7.125323619,2.179648643,45.752011464,,17.20418378,54.26130464,71.50894138
NSL29303,1.896739208,19.0496786,8.601865126,0.365470463,21.99011735,0.134061583,29.76738778,22.12468679,52.57259967,1.896739208,20.841713327,8.601865126,0.69536949,23.309284404,1.921023538,29.76738778,22.12468679,52.57259967
NSL29304,2.434682714,32.70135367,9.517568426,0.325666647,16.60717318,0.505832498,,17.25899252,61.74837141,2.434682714,34.493388397,9.517568426,0.655565674,17.926340234,2.292794453,,17.25899252,61.74837141
NSL29305,0.724528091,24.20042608,4.88841287,0.635507424,43.15601656,7.83287132,29.86983087,51.83914335,82.20261755,0.724528091,25.992460807,4.88841287,0.965406451,44.475183614,9.619833275,29.86983087,51.83914335,82.20261755
NSL29314,0.432427357,19.67996981,8.737330327,1.079885972,57.77995088,10.51706954,29.05872548,69.3641314,99.15909275,0.432427357,21.472004537,8.737330327,1.409784999,59.099117934,12.304031495,29.05872548,69.3641314,99.15909275
NSL29316,0.178460247,3.656276873,11.04823109,1.080836904,43.30226899,13.27172467,16.7722402,57.76174167,74.57279102,0.178460247,5.4483116,11.04823109,1.410735931,44.621436044,15.058686625,16.7722402,57.76174167,74.57279102
NSL29319,0.477446767,4.038637701,4.488110611,1.131475135,47.012607,0.800481268,9.186061419,49.00720723,58.07680559,0.477446767,5.830672428,4.488110611,1.461374162,48.331774054,2.587443223,9.186061419,49.00720723,58.07680559
NSL29898,0.107828822,7.816644288,3.200932143,2.094871058,75.60089131,-0.076745167,11.23935012,77.8443465,89.77300119,0.107828822,9.608679015,3.200932143,2.424770085,76.920058364,1.710216788,11.23935012,77.8443465,89.77300119
NSL30046,2.08374848,14.63468933,6.825125823,0.698354725,36.01923594,-0.150201536,23.93520913,36.7995404,60.61229897,2.08374848,16.426724057,6.825125823,1.028253752,37.338402994,1.636760419,23.93520913,36.7995404,60.61229897
