"LCMS.Plate","Envelope","PedId","RecId","Source","Gen","Pedigree","ID","Year","Tier","Plot","Range","Pass","Comments","Event.Name","Seed.Packaged.","Grind.Tube","Tube.Position","Datafile","Riboflavin","Nicotinic.Acid","Nicotinamide","Thiamine..13C.","Thiamine..d3.","Pyridoxal","Pyridoxamine","Pyridoxic.Acid","Pyridoxine","Trigonelline"
"Ames17-BV-18L ","Ames17-EN-2150",3883151,3882797,"17SJMY:2150",1571,"NC302","Ames 27147",2017,4,2150,3,99,"0","0","Yes","Ames17-GT-0015","A08","Ames17-BV-18L - 24",1.39177386,9.285531487,5.18099712,2.013227862,2.290007737,1.527608701,4.360943743,0.778386284,0.784199362,19.57882607
"Ames17-BV-09L","Ames17-EN-0561",3876264,3875079,"17SJMY:0561",78,"S 65","PI 535921",2017,2,561,4,1,"0","0","Yes","Ames17-GT-0798","B06","Ames17-BV-09L - 34",0.83652318,3.898433254,2.343249623,2.655334672,2.973194737,3.777674057,3.592077441,2.983691133,0.35116785,48.06401267
"Ames17-BV-09L","Ames17-EN-0570",3876273,3875088,"17SJMY:0570",23,"CM174","Ames 19316",2017,2,570,4,10,"0","0","Yes","Ames17-GT-0395","B08","Ames17-BV-09L - 36",0.898533838,3.688439957,2.755379427,2.680642285,3.097214113,0.66103917,1.407286421,2.247977817,0.236295348,24.18158941
"Ames17-BV-17L","Ames17-EN-2172",3883171,3883217,"17SJMY:2172",1666,"Mo24W","PI 587144",2017,4,2172,4,100,"0","0","Yes","Ames17-GT-1799","F06","Ames17-BV-17L - 93",0.642413483,7.038656724,3.429462611,3.581330754,4.014039987,2.275204762,2.173135381,1.070645646,0.150197091,48.46057092
"Ames17-BV-18L ","Ames17-EN-2173",3883172,3883218,"17SJMY:2173",1668,"R230","PI 592735",2017,4,2173,4,101,"0","0","Yes","Ames17-GT-0682","A06","Ames17-BV-18L - 22",0.754266934,5.070235886,2.45616288,2.577682868,2.800814191,3.507140534,1.901842255,1.998612476,0.144369424,48.62522591
"Ames17-BV-17L","Ames17-EN-2174",3883173,3883219,"17SJMY:2174",913,"OC13","PI 596500",2017,4,2174,4,102,"0","0","Yes","Ames17-GT-0444","G09","Ames17-BV-17L - 108",0.809777807,3.228261181,2.89371266,2.159664571,2.262851075,0.711560092,2.155300496,2.52233292,0.637700226,75.68199233
"Ames17-BV-17L","Ames17-EN-2175",3883174,3883220,"17SJMY:2175",1568,"LH60","PI 601404",2017,4,2175,4,103,"0","0","Yes","Ames17-GT-0367","G05","Ames17-BV-17L - 104",0.660524642,4.780989263,2.813769486,2.835379373,3.207890514,2.114349989,0.978438003,3.206023289,0.663789907,37.20745191
"Ames17-BV-17L","Ames17-EN-2176",3883175,3883221,"17SJMY:2176",1130,"LH65","PI 601494",2017,4,2176,4,104,"0","0","Yes","Ames17-GT-0269","G12","Ames17-BV-17L - 111",0.719424929,6.396998214,2.770179701,1.483413428,1.66211481,2.972019776,1.730328479,1.164540493,0.158581235,41.2731936
"Ames17-BV-17L","Ames17-EN-2177",3883176,3883222,"17SJMY:2177",1349,"WIL901","PI 601685",2017,4,2177,4,105,"0","0","Yes","Ames17-GT-0140","G06","Ames17-BV-17L - 105",0.782200234,6.30967985,3.683250449,2.863596215,3.049727361,2.733723065,1.819305425,1.294986136,0.319795554,29.55721964
"Ames17-BV-18L ","Ames17-EN-2178",3883177,3883223,"17SJMY:2178",1270,"PHM57","PI 601779",2017,4,2178,4,106,"0","0","Yes","Ames17-GT-0385","A03","Ames17-BV-18L - 19",0.547821305,4.778306624,2.113572997,2.20956872,2.468381048,2.315304005,1.724861725,1.627534589,0.119915971,31.54583285
"Ames17-BV-17L","Ames17-EN-2179",3883178,3883224,"17SJMY:2179",1648,"TZEEI 3","PI 641253",2017,4,2179,4,107,"0","0","Yes","Ames17-GT-0059","H09","Ames17-BV-17L - 120",0.818617426,4.742001279,3.933953004,4.196055518,4.413357014,3.033952667,2.532286057,2.56512615,0.333588925,32.9933986
"Ames17-BV-18L ","Ames17-EN-2180",3883179,3883225,"17SJMY:2180",1038,"Huobai","Ames 2339",2017,4,2180,4,108,"0","0","Yes","Ames17-GT-0360","A10","Ames17-BV-18L - 26",0.451156562,3.52588599,2.221183754,4.462942441,3.762353231,0.816328544,2.555352179,4.070361382,0.152652915,29.78273351
"Ames17-BV-17L","Ames17-EN-2181",3883180,3883226,"17SJMY:2181",730,"89S4107","Ames 12816",2017,4,2181,4,109,"0","0","Yes","Ames17-GT-0041","H01","Ames17-BV-17L - 112",0.745542666,3.997878452,2.761830039,3.484968732,3.914426734,1.16712564,1.732838095,2.357916328,0.163626888,48.89047629
"Ames17-BV-09L","Ames17-EN-0571",3876274,3875089,"17SJMY:0571",102,"W182B","Ames 19330",2017,2,571,4,11,"0","0","Yes","Ames17-GT-0712","A10","Ames17-BV-09L - 26",0.898831366,4.495575426,3.24047977,4.694455555,5.31471914,2.732955739,2.6045793,1.473772431,0.270555363,45.60797296
"Ames17-BV-17L","Ames17-EN-2182",3883181,3883227,"17SJMY:2182",1172,"89S4145","Ames 12821",2017,4,2182,4,110,"0","0","Yes","Ames17-GT-1300","G07","Ames17-BV-17L - 106",0.467781386,4.634659039,2.256806045,2.149922438,2.372351315,2.486424054,1.869258478,2.292133323,0.378114565,49.87967794
"Ames17-BV-17L","Ames17-EN-2183",3883182,3883228,"17SJMY:2183",1395,"Va60","Ames 19017",2017,4,2183,4,111,"0","0","Yes","Ames17-GT-0175","F11","Ames17-BV-17L - 98",0.592529459,6.268440112,2.403501469,1.56653127,1.765202836,2.426934786,2.153769308,2.737307901,0.479728091,36.36025425
"Ames17-BV-17L","Ames17-EN-2184",3883183,3883229,"17SJMY:2184",1151,"H60","Ames 25559",2017,4,2184,4,112,"0","0","Yes","Ames17-GT-0050","F12","Ames17-BV-17L - 99",0.814211069,5.319911389,2.824068463,3.074533443,3.421269317,2.437995781,2.428385636,2.592188358,0.363536261,33.64389573
"Ames17-BV-17L","Ames17-EN-2185",3883184,3883230,"17SJMY:2185",1400,"CI 540","Ames 26028",2017,4,2185,4,113,"0","0","Yes","Ames17-GT-0685","G08","Ames17-BV-17L - 107",0.6348732,4.182015227,2.456453892,2.422111592,2.720458199,2.708562448,1.821406329,2.641194305,0.067667903,66.12046128
"Ames17-BV-18L ","Ames17-EN-2186",3883185,3883231,"17SJMY:2186",878,"WXL317","Ames 26754",2017,4,2186,4,114,"0","0","Yes","Ames17-GT-0209","B04","Ames17-BV-18L - 32",0.701956733,3.489553336,2.51080576,3.043275592,3.146271394,2.323613202,1.465842163,1.647738361,0.252646492,39.5264953
"Ames17-BV-10L","Ames17-EN-2187",3883186,3883232,"17SJMY:2187",1592,"H51","Ames 26789",2017,4,2187,4,115,"0","0","Yes","Ames17-GT-1792","C04","Ames17-BV-10L - 44",0.904977922,7.265257973,3.187283327,3.127400609,3.481948587,3.611099862,2.223690381,1.71619308,0.176603636,34.04483464
"Ames17-BV-10L","Ames17-EN-2188",3883187,3883233,"17SJMY:2188",1269,"Il677a","Ames 27120",2017,4,2188,4,116,"sweet corn","0","Yes","Ames17-GT-1340","C09","Ames17-BV-10L - 49",1.186920934,5.61117892,6.716533514,3.280848508,3.868920034,3.030146955,1.958959621,1.082004084,0.938003509,100.1535476
"Ames17-BV-10L","Ames17-EN-2189",3883188,3883234,"17SJMY:2189",1669,"Mo.G","Ames 27136",2017,4,2189,4,117,"0","0","Yes","Ames17-GT-1736","E06","Ames17-BV-10L - 80",0.730601023,5.290330191,2.87962694,3.141246889,3.521244595,2.741494871,1.51518766,1.177661606,0.293763586,20.86392552
"Ames17-BV-10L","Ames17-EN-2190",3883189,3883235,"17SJMY:2190",1789,"NC324","Ames 27158",2017,4,2190,4,118,"0","0","Yes","Ames17-GT-1314","C07","Ames17-BV-10L - 47",0.96637173,2.660951697,3.528361117,2.36559976,2.600990309,2.591074566,1.571900721,3.212971376,0.210673885,21.96823839
"Ames17-BV-10L","Ames17-EN-2191",3883190,3883236,"17SJMY:2191",1,"B73","14SJMY:Breed:0001",2017,4,2191,4,119,"0","Check","Yes","Ames17-GT-1278","E05","Ames17-BV-10L - 79",0.71749504,5.145557177,3.130570435,2.11524627,2.387538593,3.456807628,1.374252501,2.287235389,0.128335428,39.28306469
"Ames17-BV-09L","Ames17-EN-0572",3876275,3875090,"17SJMY:0572",5,"Mt42","Ames 20140",2017,2,572,4,12,"0","0","Yes","Ames17-GT-0383","C02","Ames17-BV-09L - 42",0.946320814,4.253399354,3.783362509,2.762789784,2.997502286,2.945578909,3.543292822,1.582436322,0.593478785,29.93195449
"Ames17-BV-10L","Ames17-EN-2192",3883191,3883237,"17SJMY:2192",1768,"NC258A","Ames 28411",2017,4,2192,4,120,"0","0","Yes","Ames17-GT-0825","C03","Ames17-BV-10L - 43",0.870578176,4.301946271,3.568363225,2.11980499,2.340296701,0.705006819,1.68661171,2.603703455,0.380775185,23.78486549
"Ames17-BV-10L","Ames17-EN-2193",3883192,3883238,"17SJMY:2193",1586,"Mo508W","Ames 28943",2017,4,2193,4,121,"0","0","Yes","Ames17-GT-1677","G11","Ames17-BV-10L - 109",0.92602392,3.505942242,3.29863686,3.034865882,3.509469751,2.368448157,3.043613939,2.021128383,0.435348499,40.98082804
"Ames17-BV-10L","Ames17-EN-2194",3883193,3883239,"17SJMY:2194",1423,"Oh7B","NSL 22629",2017,4,2194,4,122,"0","0","Yes","Ames17-GT-1514","G01","Ames17-BV-10L - 99",0.740917597,7.274929113,2.978551122,2.722275882,2.868023662,2.983292013,2.09586308,2.351485606,0.184842323,44.96697811
"Ames17-BV-10L","Ames17-EN-2195",3883194,3883240,"17SJMY:2195",1712,"K155","NSL 22634",2017,4,2195,4,123,"0","0","Yes","Ames17-GT-1153","E01","Ames17-BV-10L - 75",0.769506057,3.852358341,2.810615875,1.701296867,2.056253067,2.974176677,2.262852101,2.708214655,0.192968253,45.62215552
"Ames17-BV-10L","Ames17-EN-2196",3883195,3883241,"17SJMY:2196",1317,"R903B","NSL 29285",2017,4,2196,4,124,"0","0","Yes","Ames17-GT-1350","C06","Ames17-BV-10L - 46",0.833886238,3.333062462,3.433307524,2.311532575,2.609765049,2.52904357,1.324728493,2.412256104,0.366501119,25.16192955
"Ames17-BV-10L","Ames17-EN-2197",3883196,3883242,"17SJMY:2197",1217,"R105","NSL 30880",2017,4,2197,4,125,"0","0","Yes","Ames17-GT-1368","B03","Ames17-BV-10L - 31",0.875327648,5.966528779,4.252696499,3.362699198,3.597617269,2.964644059,2.267682938,1.900224041,0.363087197,41.49955665
"Ames17-BV-10L","Ames17-EN-2198",3883197,3883243,"17SJMY:2198",1189,"R196","NSL 30901",2017,4,2198,4,126,"0","0","Yes","Ames17-GT-1151","D09","Ames17-BV-10L - 61",0.836283228,5.839151024,3.084542109,2.686485532,2.798462245,2.471944701,1.96176528,2.177765801,0.274469498,47.08656752
"Ames17-BV-10L","Ames17-EN-2199",3883198,3883244,"17SJMY:2199",900,"B38","NSL 65869",2017,4,2199,4,127,"0","0","Yes","Ames17-GT-1393","B07","Ames17-BV-10L - 35",0.767039692,3.789778336,2.974014106,3.319216019,3.786091216,3.087568325,2.106568698,2.09756932,0.266552109,22.03625227
"Ames17-BV-10L","Ames17-EN-2200",3883199,3883245,"17SJMY:2200",1602,"Mo311ae","NSL 67796",2017,4,2200,4,128,"0","0","Yes","Ames17-GT-0788","G07","Ames17-BV-10L - 105",1.075684351,7.908618886,3.760297097,2.140932615,2.36278583,4.474568196,2.367255286,1.676340091,0.14636073,42.0144407
"Ames17-BV-09L","Ames17-EN-0573",3876276,3875091,"17SJMY:0573",444,"C7","Ames 22012",2017,2,573,4,13,"sweet corn","0","Yes","Ames17-GT-0376","G03","Ames17-BV-09L - 101",1.166078586,6.73242349,4.346135318,3.768542205,4.072084322,3.625863255,2.054309186,2.036725123,0.3136311,40.99786683
"Ames17-BV-09L","Ames17-EN-0574",3876277,3875092,"17SJMY:0574",415,"C7e","Ames 22013",2017,2,574,4,14,"sweet corn","0","Yes","Ames17-GT-0540","F02","Ames17-BV-09L - 88",1.023801747,5.046823996,4.551743677,3.30698785,3.756089838,1.016275478,1.993693005,4.193683881,0.591706089,19.7987011
"Ames17-BV-09L","Ames17-EN-0575",3876278,3875093,"17SJMY:0575",763,"C15","Ames 22016",2017,2,575,4,15,"sweet corn","0","Yes","Ames17-GT-0490","A09","Ames17-BV-09L - 25",1.232398008,7.555971027,4.246355123,5.006261498,5.626489583,3.796301159,3.158231917,2.496209252,1.364281488,72.14213831
"Ames17-BV-09L","Ames17-EN-0576",3876279,3875094,"17SJMY:0576",242,"C22","Ames 22018",2017,2,576,4,16,"sweet corn","0","Yes","Ames17-GT-0695","E06","Ames17-BV-09L - 80",0.854353436,7.706662385,3.644419356,3.072426103,3.373131797,1.264423797,5.470808216,1.422577137,2.563464979,63.1442154
"Ames17-BV-09L","Ames17-EN-0577",3876280,3875095,"17SJMY:0577",7,"C38","Ames 22021",2017,2,577,4,17,"sweet corn","0","Yes","Ames17-GT-0514","B11","Ames17-BV-09L - 39",1.113722644,3.574748268,3.541052988,2.70179192,3.043095632,0.968516311,2.24620782,2.625897365,1.274158109,13.22746544
"Ames17-BV-09L","Ames17-EN-0578",3876281,3875096,"17SJMY:0578",246,"Ia 2076","Ames 22029",2017,2,578,4,18,"sweet corn","0","Yes","Ames17-GT-0564","D03","Ames17-BV-09L - 55",1.311859403,7.327554565,4.337038786,2.915287366,3.282027301,1.920492748,3.1124942,2.663684267,1.140947117,16.15864245
"Ames17-BV-01L","Ames17-EN-0579",3876282,3875097,"17SJMY:0579",135,"M 45","Ames 22035",2017,2,579,4,19,"sweet corn","0","Yes","Ames17-GT-1511","E12","Ames17-BV-01L - 85",1.410656222,5.482604989,5.432154289,2.23858919,2.444005673,3.891423552,3.750281019,2.691170544,0.567962764,72.5660862
"Ames17-BV-09L","Ames17-EN-0562",3876265,3875080,"17SJMY:0562",80,"S 99","PI 535925",2017,2,562,4,2,"0","0","Yes","Ames17-GT-0465","H11","Ames17-BV-09L - 121",0.927215514,4.755268487,3.195263773,3.421636664,3.818276756,4.198347557,3.260883752,2.223148244,0.353493465,65.86568612
"Ames17-BV-01L","Ames17-EN-0580",3876283,3875098,"17SJMY:0580",28,"Ma32","Ames 22036",2017,2,580,4,20,"sweet corn","0","Yes","Ames17-GT-1647","E10","Ames17-BV-01L - 83",1.357321226,2.635077477,5.117409882,3.057902818,3.409788142,1.20457524,2.960177208,2.89526462,1.786756378,20.3433011
"Ames17-BV-01L","Ames17-EN-0581",3876284,3875099,"17SJMY:0581",31,"Me 123","Ames 22040",2017,2,581,4,21,"sweet corn","0","Yes","Ames17-GT-0957","G09","Ames17-BV-01L - 106",2.026017078,4.543000872,5.654385533,3.617800517,3.922397802,5.68667638,4.678005351,2.591030092,0.543341876,98.37423013
"Ames17-BV-01L","Ames17-EN-0582",3876285,3875100,"17SJMY:0582",221,"NJ 116 Wb","Ames 22046",2017,2,582,4,22,"sweet corn","0","Yes","Ames17-GT-1866","E02","Ames17-BV-01L - 75",1.399206495,7.855238582,6.119261502,4.443039249,4.640463089,3.377547579,3.122676922,2.748758445,0.328420606,35.89678916
"Ames17-BV-01L","Ames17-EN-0583",3876286,3875101,"17SJMY:0583",11,"W 5543","Ames 22056",2017,2,583,4,23,"sweet corn","0","Yes","Ames17-GT-1132","H07","Ames17-BV-01L - 116",1.346556264,5.500880339,5.380978485,2.577682868,2.756138189,0.958422909,2.938815104,4.07232326,1.228322259,12.54269737
"Ames17-BV-01L","Ames17-EN-0584",3876287,3875102,"17SJMY:0584",108,"W59E","Ames 22767",2017,2,584,4,24,"0","0","Yes","Ames17-GT-1582","G05","Ames17-BV-01L - 102",1.128266685,4.174217151,3.542120444,3.213560749,3.447127628,3.304035539,3.687097112,1.439437135,0.236533237,32.53484589
"Ames17-BV-01L","Ames17-EN-0585",3876288,3875103,"17SJMY:0585",738,"A15","Ames 23389",2017,2,585,4,25,"0","0","Yes","Ames17-GT-1517","F12","Ames17-BV-01L - 97",1.045692115,4.612572592,4.139270976,3.29416341,3.820056219,3.20009744,5.19915186,1.097203171,0.26796883,38.79503603
"Ames17-BV-01L","Ames17-EN-0586",3876289,3875104,"17SJMY:0586",147,"A480","Ames 23439",2017,2,586,4,26,"0","0","Yes","Ames17-GT-1384","G01","Ames17-BV-01L - 98",1.218136336,9.015686958,4.671869029,1.571667438,1.734214241,0.84225824,5.245472034,1.823196459,1.29910031,41.05459861
"Ames17-BV-01L","Ames17-EN-0587",3876290,3875105,"17SJMY:0587",15,"A495","Ames 23440",2017,2,587,4,27,"0","0","Yes","Ames17-GT-0964","G03","Ames17-BV-01L - 100",1.004188758,4.481947693,3.431974479,3.059169555,3.551207009,2.582969926,2.886860125,2.047840383,0.220650745,36.59709265
"Ames17-BV-01L","Ames17-EN-0588",3876291,3875106,"17SJMY:0588",150,"A508","Ames 23446",2017,2,588,4,28,"0","0","Yes","Ames17-GT-1898","F08","Ames17-BV-01L - 93",1.171654312,5.282085211,3.120028454,3.009842317,3.133805352,3.090344195,3.446837051,1.847583441,0.343746901,38.38932831
"Ames17-BV-01L","Ames17-EN-0589",3876292,3875107,"17SJMY:0589",237,"A668","Ames 23492",2017,2,589,4,29,"0","0","Yes","Ames17-GT-1131","H02","Ames17-BV-01L - 111",1.138408003,7.307561954,3.12796598,2.346990842,2.712784935,2.849016013,3.728710753,1.769327109,0.322715972,20.06581173
"Ames17-BV-09L","Ames17-EN-0563",3876266,3875081,"17SJMY:0563",113,"ND245","PI 550489",2017,2,563,4,3,"0","0","Yes","Ames17-GT-0435","E09","Ames17-BV-09L - 83",1.021829342,4.380156288,2.803391801,4.230251018,4.724194791,2.703647903,2.497259076,2.248127437,0.329336736,57.63013215
"Ames17-BV-01L","Ames17-EN-0590",3876293,3875108,"17SJMY:0590",156,"A675","Ames 23499",2017,2,590,4,30,"0","0","Yes","Ames17-GT-1891","E07","Ames17-BV-01L - 80",1.059977022,5.058768406,3.01886644,1.862103207,2.152405112,3.142370192,2.427919754,2.600124875,0.271852124,27.4063742
"Ames17-BV-01L","Ames17-EN-0591",3876294,3875109,"17SJMY:0591",271,"CG10","Ames 24585",2017,2,591,4,31,"0","0","Yes","Ames17-GT-0985","H04","Ames17-BV-01L - 113",1.047795468,5.702893913,2.890422217,1.450533226,1.580471399,2.201141384,3.735489134,1.525759363,0.264476127,22.11688754
"Ames17-BV-01L","Ames17-EN-0592",3876295,3875110,"17SJMY:0592",163,"MS74","Ames 24714",2017,2,592,4,32,"0","0","Yes","Ames17-GT-1546","G02","Ames17-BV-01L - 99",1.273073701,8.367307627,4.934121562,2.268303499,2.502655825,2.424114148,2.851186884,2.001174174,0.157868947,20.67066457
"Ames17-BV-01L","Ames17-EN-0593",3876296,3875111,"17SJMY:0593",60,"CM145","Ames 27032",2017,2,593,4,33,"0","0","Yes","Ames17-GT-1093","G07","Ames17-BV-01L - 104",1.175672848,6.444738299,3.363900548,2.05028084,2.28722457,3.190364592,4.654132163,0.485093971,0.57254307,35.05886784
"Ames17-BV-01L","Ames17-EN-0594",3876297,3875112,"17SJMY:0594",140,"CM182","Ames 27036",2017,2,594,4,34,"0","0","Yes","Ames17-GT-1564","H06","Ames17-BV-01L - 115",1.068890465,6.749068771,3.817781141,3.363423918,3.66682907,2.069545369,2.081374599,1.736549575,0.169008893,31.84340429
"Ames17-BV-01L","Ames17-EN-0595",3876298,3875113,"17SJMY:0595",32,"CO192","Ames 27043",2017,2,595,4,35,"0","0","Yes","Ames17-GT-1889","F04","Ames17-BV-01L - 89",1.130477963,4.945633011,3.128432966,3.445868304,3.703512131,1.008971899,3.733736905,2.925875124,0.344845134,31.17722393
"Ames17-BV-01L","Ames17-EN-0596",3876299,3875114,"17SJMY:0596",34,"CO245","Ames 27048",2017,2,596,4,36,"0","0","Yes","Ames17-GT-1114","H01","Ames17-BV-01L - 110",1.02358059,4.510184832,3.662731043,2.700388523,3.149577173,2.664509757,2.055543632,3.030032366,0.250329484,25.85694783
"Ames17-BV-01L","Ames17-EN-0597",3876300,3875115,"17SJMY:0597",35,"C49A","Ames 27067",2017,2,597,4,37,"0","0","Yes","Ames17-GT-1883","H03","Ames17-BV-01L - 112",1.0523849,6.463754603,3.35917502,3.418334243,3.787028854,3.142370192,4.91050952,1.997381792,0.466816779,52.39941193
"Ames17-BV-01L","Ames17-EN-0598",3876301,3875116,"17SJMY:0598",186,"ND211","NSL 32725",2017,2,598,4,38,"0","0","Yes","Ames17-GT-1450","H09","Ames17-BV-01L - 118",0.883638529,5.54844146,2.482452224,2.437890821,2.719699496,3.692540869,4.160093225,1.226066615,0.611354423,36.77697756
"Ames17-BV-01L","Ames17-EN-0599",3876302,3875117,"17SJMY:0599",75,"ND230","NSL 32728",2017,2,599,4,39,"0","0","Yes","Ames17-GT-1389","F10","Ames17-BV-01L - 95",1.038399719,4.646164657,3.751869276,3.034865882,3.076888685,4.329893811,3.590597521,2.601758701,0.255050303,34.44074965
"Ames17-BV-09L","Ames17-EN-0564",3876267,3875082,"17SJMY:0564",84,"ND246","PI 550490",2017,2,564,4,4,"0","0","Yes","Ames17-GT-0642","F11","Ames17-BV-09L - 97",1.051194436,5.519929926,2.998974931,4.703745655,5.164709078,2.00552838,2.664065131,1.495767966,0.272456662,45.93304247
"Ames17-BV-01L","Ames17-EN-0600",3876303,3875118,"17SJMY:0600",187,"ND203","NSL 32732",2017,2,600,4,40,"0","0","Yes","Ames17-GT-1897","G04","Ames17-BV-01L - 101",1.079249332,6.890723928,3.660375558,2.51236147,2.854420317,2.426094633,6.282971636,1.555863194,0.880711014,88.20244646
"Ames17-BV-01L","Ames17-EN-1441",3879840,3876061,"17SJMY:1441",816,"YE-CHI-HUNG","PI 391682",2017,3,1441,4,45,"0","0","Yes","Ames17-GT-1573","C11","Ames17-BV-01L - 50",0.87119599,3.001501973,3.269197118,2.635532438,2.756927762,4.438087771,2.447823602,2.009734382,0.249997746,39.00119661
"Ames17-BV-01L","Ames17-EN-1443",3879841,3876062,"17SJMY:1443",279,"4580 INBRED","PI 415087",2017,3,1443,4,47,"0","0","Yes","Ames17-GT-1599","B08","Ames17-BV-01L - 35",0.9602555,4.393267851,2.970356037,3.138798968,3.553167701,2.798673452,2.344510943,3.987567704,0.186196238,53.32501647
"Ames17-BV-01L","Ames17-EN-1444",3879842,3876063,"17SJMY:1444",683,"B89","PI 509542",2017,3,1444,4,48,"0","0","Yes","Ames17-GT-1430","E01","Ames17-BV-01L - 74",1.047795468,6.445136071,3.46414924,2.374892635,2.682977658,1.178388822,3.441832184,2.358967015,0.257990337,20.17785461
"Ames17-BV-01L","Ames17-EN-1445",3879843,3876064,"17SJMY:1445",606,"Pa468","PI 517971",2017,3,1445,4,49,"0","0","Yes","Ames17-GT-1909","B02","Ames17-BV-01L - 29",1.089934969,6.153995871,2.911562177,2.067101368,2.053325626,2.566787533,2.302393623,1.747660102,0.166390139,27.60826968
"Ames17-BV-09L","Ames17-EN-0565",3876268,3875083,"17SJMY:0565",191,"ND248","PI 550504",2017,2,565,4,5,"0","0","Yes","Ames17-GT-0320","G04","Ames17-BV-09L - 102",0.936832001,4.994205023,2.82805058,1.808900258,2.039861195,2.865681801,1.561272435,2.438016109,0.322110838,27.63142159
"Ames17-BV-01L","Ames17-EN-1446",3879844,3876065,"17SJMY:1446",1,"B73","14SJMY:Breed:0001",2017,3,1446,4,50,"0","Check","Yes","Ames17-GT-0878","A04","Ames17-BV-01L - 19",0.783087644,4.804496984,2.226141806,2.172163015,2.398664142,2.94404027,1.71547197,1.869180282,0.10293623,36.1556465
"Ames17-BV-01L","Ames17-EN-1447",3879845,3876066,"17SJMY:1447",492,"Pa356","PI 531081",2017,3,1447,4,51,"0","0","Yes","Ames17-GT-0895","A07","Ames17-BV-01L - 22",1.085338628,5.54844146,2.467407059,1.752924518,1.835137039,2.717587251,2.115832361,2.922557581,0.163475725,53.36603361
"Ames17-BV-01L","Ames17-EN-1448",3879846,3876067,"17SJMY:1448",1459,"LH206","PI 538010",2017,3,1448,4,52,"0","0","Yes","Ames17-GT-1562","D01","Ames17-BV-01L - 52",0.701611216,4.370278866,2.472801065,2.820953779,2.834594553,3.084271708,1.779521121,1.027472909,0.08842364,43.23994702
"Ames17-BV-01L","Ames17-EN-1449",3879847,3876068,"17SJMY:1449",822,"SD108","PI 538244",2017,3,1449,4,53,"0","0","Yes","Ames17-GT-1438","B06","Ames17-BV-01L - 33",0.908001096,6.750044437,2.961939244,2.419045187,2.637760638,2.087431627,2.336752553,2.249064661,0.138953774,44.56819759
"Ames17-BV-01L","Ames17-EN-1450",3879848,3876069,"17SJMY:1450",523,"LH192","PI 539926",2017,3,1450,4,54,"0","0","Yes","Ames17-GT-1571","D07","Ames17-BV-01L - 58",0.939064762,4.904826005,2.537434156,2.599574018,3.078582606,2.50689087,1.941832708,2.128265761,0.132098066,33.12209336
"Ames17-BV-01L","Ames17-EN-1451",3879849,3876070,"17SJMY:1451",218,"LH181","PI 547087",2017,3,1451,4,55,"0","0","Yes","Ames17-GT-1398","B04","Ames17-BV-01L - 31",0.751433564,4.739695044,3.248105524,1.684903063,1.915437593,2.204727473,2.095356564,1.212978694,0.187027884,24.73102756
"Ames17-BV-01L","Ames17-EN-1452",3879850,3876071,"17SJMY:1452",581,"MBUB","PI 548839",2017,3,1452,4,56,"0","0","Yes","Ames17-GT-1129","B03","Ames17-BV-01L - 30",0.944717385,4.939633571,3.67715518,2.605050534,2.734888694,1.815252684,2.897661204,1.79959521,0.262538086,22.88365976
"Ames17-BV-01L","Ames17-EN-1453",3879851,3876072,"17SJMY:1453",691,"B67","PI 550455",2017,3,1453,4,57,"0","0","Yes","Ames17-GT-1637","D02","Ames17-BV-01L - 53",0.942832796,3.977045167,3.337456216,1.552308607,1.747044998,2.423269803,2.643237445,1.191827615,0.238503597,36.6535664
"Ames17-BV-01L","Ames17-EN-1454",3879852,3876073,"17SJMY:1454",524,"GTS1","PI 550492",2017,3,1454,4,58,"sweet corn","0","Yes","Ames17-GT-1510","D06","Ames17-BV-01L - 57",1.324481571,6.713397799,6.784432172,1.794073207,1.986705203,4.419923975,1.256211757,3.995621414,0.220148288,40.74410164
"Ames17-BV-01L","Ames17-EN-1455",3879853,3876074,"17SJMY:1455",824,"OC3","PI 553056",2017,3,1455,4,59,"0","0","Yes","Ames17-GT-1558","A01","Ames17-BV-01L - 16",1.169636463,6.713827732,3.610413319,2.253588239,2.539970487,1.56332917,2.371193495,2.571262127,0.234511775,54.52706189
"Ames17-BV-09L","Ames17-EN-0566",3876269,3875084,"17SJMY:0566",1,"B73","14SJMY:Breed:0001",2017,2,566,4,6,"0","Check","Yes","Ames17-GT-0397","C06","Ames17-BV-09L - 46",1.120152283,9.044182303,3.152952015,2.501510739,2.726783189,2.264200752,2.778888957,2.26395036,0.168850987,41.3960737
"Ames17-BV-01L","Ames17-EN-1456",3879854,3876075,"17SJMY:1456",616,"ICI 740","PI 559382",2017,3,1456,4,60,"0","0","Yes","Ames17-GT-1640","C03","Ames17-BV-01L - 42",0.875384433,4.566992802,2.396036557,1.921956525,2.127900807,3.844493532,2.849552029,1.152566669,0.196938329,22.73495428
"Ames17-BV-01L","Ames17-EN-1457",3879855,3876076,"17SJMY:1457",617,"A685su","PI 567793",2017,3,1457,4,61,"sweet corn","0","Yes","Ames17-GT-1095","B12","Ames17-BV-01L - 39",1.401072959,8.051022313,4.296118829,3.66555099,3.895801833,5.321047662,2.605816493,2.080098361,0.271154388,24.12308558
