"GENOTYPE","d.T3","g.T3","a.T3","d.T","g.T","a.T","Total.Tocotrienols","Total.Tocopherols","Total.Tocochromanols"
"PI415089",0.517249123,12.22983773,5.058749043,0.948494053,39.19803717,0.886074557,17.7397671,40.75592774,58.90343211
"PI415090",0.592520931,11.29956045,6.27523415,0.330075244,32.19167438,0.84272135,17.86995554,33.33810591,52.09379516
"PI415091",0.512529363,17.34876421,4.354044587,0.84450018,40.31022205,1.704277367,22.27388654,42.84385686,65.58048333
"PI427109",0.799557555,11.38656143,8.242561328,1.35018437,35.46974686,9.389945905,20.02712572,45.95024514,67.27016592
"PI427111",1.042673499,13.85179285,3.589595786,0.108234016,13.12759626,1.920094802,18.56082728,15.65793335,35.01834264
"PI433485",1.262350578,44.88806395,6.40664626,8.368813346,63.66628026,3.80620504,52.67416389,76.29630246,128.9144448
"PI433486",1.207964911,10.36763714,6.416838478,2.142993664,69.87815261,2.035487497,18.01029523,73.70353534,92.52653046
"PI433487",2.493058461,19.45598964,2.341475749,2.158569937,41.3230557,1.577024398,24.38229309,45.09328798,70.07840426
"PI459078",0.556705439,10.62101294,5.283392348,3.314569431,48.39615418,1.686187675,16.81718793,53.62749711,70.61904512
"PI459080",0.208556983,4.181676494,6.577102714,1.438009011,49.15051238,2.603776901,11.21208124,53.5347971,64.6924042
"PI459082",0.529052233,5.773250341,6.990225022,0.818226302,33.66666648,3.669110494,13.62549468,38.59029515,53.06096278
"PI506254",1.178228539,27.09754226,8.196217965,2.084652532,44.41909197,9.417248749,36.60574256,55.93102174,92.74932057
"PI508277",0.714163655,15.68563714,7.649915205,0.309983601,22.75865938,2.796298345,24.13297735,26.36096179,50.81848066
"PI509542",0.477338968,10.00453585,4.734235962,2.287355051,60.86558018,1.191857836,15.07069871,64.18678474,80.51935279
"PI510674",1.720443713,29.31419733,7.137678286,1.017481547,23.51617107,8.205525594,38.2868227,32.62636118,71.73824427
"PI511309",2.065213205,43.80318533,11.81833416,5.853879014,63.61126967,6.912606401,57.99433713,76.47673738,134.3768467
"PI511310",1.118091505,40.96586997,6.962796438,6.984111711,62.86480207,3.128571191,48.82438728,73.06338657,122.4913378
"PI511313",1.547213761,24.9069865,7.614077656,5.394143338,64.47466938,1.062693394,33.75464272,70.72945988,104.4653661
"PI517968",0.651332783,20.88875225,7.829572611,0.666335118,28.72013072,3.316750605,29.40330687,32.88122831,62.59148931
"PI517971",1.728406223,14.03897114,5.660562518,0.964381606,26.15997658,0.52053329,21.04777419,27.56105894,50.2981765
"PI517972",0.644440248,17.30675265,3.653269976,3.729621242,68.95034876,1.087875646,21.26740819,73.48085903,94.72767852
"PI517973",2.046062454,32.97473421,8.4824129,4.024155642,79.54803478,0.687375582,43.76383353,84.17171498,127.6369676
"PI517974",0.497275784,11.07266948,6.782246425,1.840076306,51.400991,0.816665336,18.36345638,53.90915512,72.76494262
"PI518660",0.66958568,6.787055629,4.114755774,0.654492729,25.20080133,8.345523687,11.45863689,34.44735466,46.2863295
"PI520770",0.179754192,7.20401019,4.953713578,0.856802892,35.44409588,5.346635267,12.40947569,41.94090514,54.95624007
"PI520771",0.581014919,19.1446405,12.32751251,2.44405323,47.95601166,8.299268948,31.90498275,58.96141828,92.07038164
"PI520772",0.58944392,4.972145014,8.844636863,0.046782435,6.915754969,6.984646965,14.50208106,14.31437222,28.91369861
"PI520774",0.098659647,1.314082157,4.870208971,2.544568223,56.04075013,7.583621549,6.852239743,65.97361599,72.4987567
"PI522250",0.206139753,5.693074665,2.965962755,0.173943881,32.29103275,4.225797431,8.855722036,36.71343306,45.92366449
"PI522252",0.812289683,23.70558032,5.474381699,0.780526181,41.35736914,4.746608883,29.98279657,46.9071632,77.2628291
"PI524969",0.771996588,9.530993219,5.15732848,0.721812879,32.2726069,2.262327532,15.65268681,35.64187195,51.96766149
"PI524970",0.828498585,25.93025126,6.851397646,2.214122845,59.20933152,1.978162691,33.70968009,64.16060658,98.65458882
"PI527699",0.483292533,8.079395112,7.213132317,1.11180002,21.40566313,6.949253061,15.97259029,29.29179289,45.20701961
"PI527700",2.859295591,26.58190162,4.099908522,0.4049325,17.11210783,1.370442709,33.86205225,19.12990302,53.32379764
"PI531081",0.793044949,14.6315991,5.604833193,1.573789891,40.71398257,4.645584595,20.889051,46.89733839,68.90178443
"PI531083",0.639256376,18.2641172,7.552030751,1.079834327,44.61959281,10.13019388,26.58010822,55.81812493,82.16809476
"PI531084",0.518519148,5.823814768,8.198855194,0.819112155,23.90634859,5.037171806,15.06704932,30.15565003,45.07461864
"PI531085",3.630487911,40.81246366,6.588582008,1.206864491,40.49697507,1.841362985,51.10800707,43.48647548,94.78822306
"PI531509",1.037649977,11.22938462,8.825509181,1.662489075,23.37808308,14.85825745,20.94387359,39.62943367,60.89070791
"PI531510",0.421637469,17.57619726,6.002190646,0.980953715,20.59098463,3.166400483,23.74447871,24.82581639,48.95927145
"PI531511",1.016607866,28.71448901,5.088529723,1.806581936,62.69180182,4.307905804,34.56878459,68.67783959,104.1750653
"PI533658",0.819919062,3.541016531,12.16474766,0.305825538,29.95913547,22.37862984,16.6723441,52.85043488,69.20910651
"PI533659",0.441495388,9.336386208,2.760280392,1.711841446,42.9593308,1.296582801,12.82529864,46.50118052,59.1706925
"PI535901",1.780928188,11.93876857,4.359143806,2.549155537,69.45619316,1.709474968,18.11631572,73.59031557,92.35178052
"PI535906",0.705359038,13.75355958,6.075871385,1.432012758,29.87394468,1.774685838,20.56861498,32.90181204,54.2971564
"PI535913",0.152619625,2.381655991,6.810844502,0.304769797,21.54646017,3.508051215,8.329788092,25.35106972,33.94750024
"PI535914",0.526572705,14.79932443,6.449336403,0.540701297,41.80700626,4.531420552,21.93662623,47.39652583,69.69821531
"PI535916",0.205055584,2.856070207,6.091732991,0.915941126,42.35443103,9.893121373,9.406648873,53.36910382,62.78730034
"PI535917",0.375973797,6.33341273,9.242975147,0.223680052,26.80518938,11.96841368,15.99185528,38.82692368,55.29765107
"PI535919",2.34349527,35.14562466,5.32930639,2.098566666,55.03052912,6.392161036,42.82740858,63.02298574,106.5565575
"PI535920",0.158450397,4.648226828,5.486508108,1.081756358,31.88690158,7.441668615,10.52785319,40.60478964,51.34910941
"PI535921",0.985743951,13.47300592,3.557323041,1.399184605,58.77239621,2.080366138,18.03577875,62.21864299,80.83647334
"PI535923",0.019267148,1.087864656,2.955356517,0.390444967,26.05593026,1.377228819,4.162059927,28.1262147,32.7458043
"PI535924",0.912718595,11.15529298,7.123290176,1.364406296,62.59144145,2.322733776,19.12223654,66.02682626,85.53687484
"PI535925",3.023138792,32.08217826,9.248266721,1.754972169,54.8610124,8.527763519,44.29489925,64.85683012,109.7518622
"PI535926",0.673366959,12.28214396,6.730147844,4.437732188,41.98675386,1.504276226,19.39950071,47.89246137,68.12423028
"PI535927",0.462684088,26.8817891,4.6946395,0.813025023,47.07995284,0.626068734,32.0796585,48.27547691,81.02901886
"PI537097",1.771196768,32.72076368,10.76367042,8.513663823,59.62057921,7.371196615,45.00334572,75.40815219,121.1747514
"PI537099",1.735747783,41.8714849,19.39044805,3.919347496,50.85578233,7.975136779,63.09128318,62.79336784,126.7739713
"PI538007",0.314242958,14.11791164,6.597262578,0.858586328,26.45732667,6.665446612,21.20467704,34.31078419,55.35559702
"PI538008",0.334649281,16.29627139,6.515494042,5.958120738,64.98044566,10.53936499,23.24857948,81.80314319,105.1855709
"PI538009",3.507939716,45.32577639,11.80579673,4.258486933,33.8416105,5.184221953,60.75393571,43.36544274,104.3273622
"PI538010",0.644417787,25.10802619,9.129229017,1.68908907,33.46724622,6.510499289,NA,41.62030783,77.01078529
"PI538011",0.662692219,24.88116947,11.20836058,0.082994406,6.019602334,8.813165066,36.6863591,15.20928722,52.23741904
"PI538229",0.344033199,8.842407907,16.65769625,1.236786132,38.88415088,10.89266504,25.83128485,51.16764237,77.24100649
"PI538231",1.429621227,45.05980737,8.339744686,3.693864371,81.09745975,7.983217495,54.95473899,93.22029665,148.2132778
"PI538235",0.275669051,11.51569816,15.535934,0.345966004,22.33965837,19.74024301,27.31335965,42.24931126,70.13376342
"PI538237",0.547985884,17.51816669,6.914235335,-0.216023775,-0.71375482,6.941290114,24.95819942,6.037444068,31.43693025
"PI538238",0.163824942,1.335760321,3.047016755,0.377076347,35.41509341,7.884025438,4.603189979,44.08595394,49.3982479
"PI538239",1.132861442,10.98637303,11.55306975,0.534028401,20.08328074,7.396597947,23.79636622,28.76580413,53.05116947
"PI538242",1.544122268,18.02035426,7.544988227,1.819036497,35.25660284,1.075477849,27.09718865,38.27256259,65.76289111
"PI538244",0.380172746,17.59469572,6.557788049,5.176774693,56.5859863,6.814755825,24.29550049,68.59814813,93.71555141
"PI539870",0.641632455,17.929863,8.672600666,0.168643565,8.837271335,3.773740542,26.92500532,13.21570685,40.32206672
"PI539871",0.380299175,7.625770116,4.683450312,1.873374435,69.09227687,16.59458034,12.1339682,87.56673316,99.42858266
"PI539872",0.37699104,10.8833463,9.638071202,1.202229433,33.25731904,20.05322803,20.58181304,54.93028128,76.57886574
"PI539920",0.149225671,13.01645485,7.545076677,0.19435805,22.48933023,2.249292061,20.795301,24.94424585,46.1343979
"PI539921",0.181030673,3.276638618,5.235516392,0.81738941,26.20041141,2.122501957,8.844860361,29.76096365,38.97440139
"PI539922",1.10555918,23.38581168,9.773154573,3.21268954,60.89642359,9.961164713,34.14176054,74.26790917,109.1896581
"PI539923",1.19776731,31.20265493,10.7881542,3.147656874,34.93180009,6.914207842,43.06071532,45.37117529,89.12485696
"PI539924",1.637395247,36.36119787,14.16015869,0.41887506,7.60091485,4.332372118,52.36968839,11.72086242,64.7010299
"PI539925",0.782021626,18.78185215,13.90727892,0.317612737,10.07149864,8.737196373,35.04662487,19.28500265,55.34594063
"PI539926",2.324285629,26.93415041,14.85358299,3.048290133,37.07280921,4.049343128,44.01635914,44.25043639,89.24127841
"PI539927",1.875817769,19.2282483,11.93885131,1.995667345,26.86882766,2.446698104,33.90729687,31.15946478,65.96285166
"PI539930",0.502286729,21.40719321,9.015355973,2.003748332,66.59043688,6.546235879,31.12773028,75.36630328,107.0026757
"PI542937",0.66252225,10.89251481,8.398700285,1.1661871,30.90326688,1.484202088,20.37354935,33.16081178,53.57104553
"PI542938",0.940560635,13.49566818,6.682488916,1.659276853,41.04617581,3.594439406,21.2237312,46.43716723,67.84337781
"PI542953",0.168838005,5.02631489,8.349846851,10.03948417,51.52960787,3.244706047,13.69653328,65.05404181,78.67470171
"PI542955",0.424099079,14.39131581,5.284066875,1.746313937,63.30968992,1.964694085,20.12588059,66.95673312,87.21740937
"PI542957",0.306066517,16.36386515,9.273604784,0.854705084,42.7115087,6.557700736,26.20649852,50.25365485,76.61217001
"PI542959",0.523407875,23.53732418,10.4241607,2.882962022,45.63930002,0.268218198,34.77581309,48.93599788,83.80963959
"PI543843",0.718891016,4.94660404,8.337369906,0.876011673,36.88781807,5.871213487,14.18205964,43.4071494,58.4541157
"PI543846",0.101530189,7.513849946,7.484985571,0.948459113,30.87087447,1.123944037,15.11905558,33.0028572,49.06832574
"PI543847",1.107549588,44.05913193,11.33315157,0.318904037,19.22931373,5.62382975,56.90418319,25.57267099,82.66349166
"PI543849",0.218277164,20.13950384,7.605704443,0.62679908,23.56916085,9.173896734,27.96610281,33.15144371,61.60247205
"PI543850",1.19776567,15.19591826,6.920863989,3.770257732,41.88599997,1.324070425,23.61909103,46.80652432,70.93824683
"PI544065",0.451658421,17.85164884,6.384380642,2.528850117,41.77842099,1.162571577,24.87874444,45.41686264,70.77319917
"PI546482",1.185118658,4.377315719,7.828481237,0.339124038,19.31303634,5.512993045,13.88216288,25.72593862,40.24940144
"PI546483",0.452206473,11.57591708,6.842491633,0.887149252,27.1926215,12.41395991,18.68809269,40.55808931,60.01655751
"PI546484",0.333688617,4.416904515,11.68418937,1.071532209,42.38497084,5.926820058,16.48471347,49.4452134,65.84934623
"PI546485",0.783787795,29.15692751,15.5783182,0.951271369,34.93295681,5.560731734,45.72087671,41.77749908,87.46416655
"PI546494",1.181815957,11.51908384,5.227914967,1.95287125,44.29060336,3.802609125,17.95499632,50.09187756,68.70246421
"PI547086",0.701167879,1.465176363,5.260395979,0.94877962,18.58067699,5.009953332,7.655746868,24.59132867,32.90318638
"PI547087",0.253558609,5.551114468,5.963691201,1.330265312,32.14592459,4.965774687,11.65659518,38.49825776,50.90453202
"PI547088",1.192157531,26.29850469,6.363968881,2.694393695,39.42249252,8.422660471,31.85404832,50.3467892,82.66614865
"PI547089",0.881396447,24.65834281,9.104605404,0.592121874,19.13262007,7.209336905,34.43710774,26.86829204,62.29711191
"PI547090",0.669689843,16.2964478,7.341956199,0.800267049,23.87983842,7.12363287,24.10085693,31.73795152,56.53285322
"PI547107",0.346803944,12.51821365,6.870629558,0.894040477,32.68227367,4.793921483,19.91033185,38.43698918,58.61397416
"PI548783",0.489718435,23.04644837,9.84197599,1.379593762,37.49453315,10.0414091,33.1688293,48.8408609,82.65639373
"PI548794",1.348608883,9.749893454,9.971138426,0.300411362,12.02305749,3.622221065,21.15899616,16.27865063,38.14432113
"PI548798",0.916511319,19.6825699,5.115264686,1.845380363,69.19743096,1.209208326,25.90721866,72.01170096,98.29814724
"PI548799",0.256882081,7.878450957,7.127114433,2.373444794,58.89239806,2.066771212,15.3707269,63.77936361,79.43307102
"PI548800",0.492078041,18.99525044,8.428774719,1.943861609,45.38962973,9.164302473,28.04652157,56.72144954,85.27831298
"PI548801",0.195243398,1.998154532,7.223008259,0.862931641,43.8153685,1.799114913,9.3712164,46.45720866,56.13692182
"PI548802",0.167842668,14.35231567,12.84394527,1.67511236,39.30598555,7.05723796,27.47972726,48.32785624,75.97564211
"PI548804",0.355842165,2.991208692,5.781905484,2.485898559,19.08850086,6.18911113,9.24234453,27.90433713,37.43287809
"PI548805",0.392751375,15.61058966,7.060886596,0.537339289,31.61733762,7.037150444,23.14778452,39.14949186,62.42856156
"PI548808",0.206608391,9.109527416,3.767982631,0.508900518,33.74563102,5.015954977,13.13791943,39.44111389,53.17782678
"PI548830",0.258932431,4.458152511,7.519257796,1.212551129,28.63781645,8.008525681,11.95417771,37.82955676,50.39683023
"PI548839",0.524866039,37.50855706,5.713165338,3.070253911,118.3896201,4.484068943,43.70709904,126.0883042,170.6231649
"PI550440",0.313642133,10.23880974,7.377404691,1.164303377,31.98260135,6.68589954,17.63490391,39.87241233,57.74887643
"PI550442",2.477103784,69.93889272,9.005485386,0.557074867,16.01137795,0.540375281,81.7398513,17.06926221,99.41911823
"PI550443",0.304317414,4.395669505,4.237615756,4.770260567,59.11679816,2.899668591,9.957979631,66.56175097,76.4229123
"PI550454",0.772846949,27.46661229,8.620728084,5.00807651,81.47615061,8.219702309,37.2712954,94.78956654,132.8995657
"PI550455",0.494989105,24.89719127,5.322703829,1.658109907,54.22144023,1.628011747,30.68405368,57.40781518,89.25714319
"PI550456",0.52357813,16.13447968,8.019091573,0.459298275,26.84768694,7.665401872,24.67419081,34.90400466,60.06426109
"PI550461",0.696175478,15.07875643,8.96228053,0.48274727,17.34582322,5.522986386,24.65202855,23.40834766,49.01698538
"PI550462",0.809627289,24.38441835,12.11881661,0.902911833,35.13829358,6.655611129,37.33928397,42.95500761,80.4525771
"PI550463",0.993191551,14.72508482,7.711327301,1.319518862,48.37191875,0.534623198,23.35423668,50.34013773,74.33393979
"PI550464",0.363382423,7.516105532,10.79589546,0.543884872,20.75090456,7.358854859,17.97938541,28.88009853,47.50701874
"PI550465",0.393083061,21.74544445,10.43358668,0.883541914,36.82229237,9.067603039,32.38836704,46.77863179,80.01437272
"PI550467",0.405528695,8.399551041,7.077627413,0.925221697,35.62763996,14.69895135,15.6079945,51.30430321,67.55501626
"PI550468",0.408700483,14.39417271,15.88366859,1.056083413,36.02252695,9.358880211,33.2662878,46.32531342,80.12119233
"PI550469",0.338425484,8.319458536,5.460001958,0.318321133,9.803562261,4.158422513,14.20299702,13.98558741,28.54233198
"PI550470",0.892346281,21.78013589,7.552388622,5.354982305,94.78427199,0.489488663,29.72160691,100.575794,130.7805365
"PI550471",0.308614205,8.006306704,12.11407491,0.444455425,20.39976692,4.308639485,20.61661254,25.22236226,46.36268166
"PI550472",1.062112954,20.33839777,6.312875982,3.038115962,87.23405089,10.92751081,27.51598671,101.1497256,128.9794253
"PI550483",2.249774922,18.90811913,6.97055558,0.369571011,19.6915759,20.0477174,28.22486599,40.56891758,68.74260763
"PI550489",0.341932391,5.276755843,6.572343239,0.693670729,48.05753539,0.707315379,11.90487343,49.4222206,62.05671717
"PI550490",0.20364455,4.437662585,3.528905266,0.215350125,25.32414677,0.730224006,8.209302348,26.13671912,35.12776795
"PI550491",0.944412177,29.98468592,9.886645596,2.812347499,53.44674449,3.075403718,40.75241693,59.4781738,100.9516161
"PI550496",0.148746857,3.428024076,8.075496565,2.582975772,40.72177027,10.35806928,11.72663324,53.74873632,66.05532857
"PI550497",0.637130081,9.785588053,5.621646148,6.715550166,62.51194459,1.419699925,16.30326839,70.7132955,87.01001822
"PI550503",1.002537514,7.516983888,8.401849019,-0.112271773,17.90699313,20.07870234,16.56204779,37.46831426,54.22653134
"PI550504",0.972141023,24.41315315,12.67644823,0.14538061,5.177039615,6.301672711,39.561563,11.47333806,51.21666628
"PI550514",3.720536683,37.8957265,7.516476347,1.09741273,23.3664971,4.208482957,49.39036801,28.98924144,78.21204552
"PI550517",1.708122201,18.26971685,13.70705721,6.376723173,57.24316533,9.512310755,33.95980367,73.26854995,106.8096654
"PI550520",0.706745098,16.22590866,11.75137875,2.613550834,49.72893204,6.98487376,28.81030569,59.27105094,87.93113554
"PI550521",3.363079453,47.84882997,7.733967324,1.102472897,38.80564098,0.994214322,58.67132036,40.70577869,100.1474032
"PI550522",0.955219446,21.5683723,2.844457116,3.186308144,81.7422456,1.369109421,25.57533894,86.15635752,111.2995104
"PI550526",0.162728936,1.844540344,5.126562212,2.330864275,54.34251767,9.920087545,7.542170065,66.98610624,74.33152535
"PI550527",0.685212172,11.65849533,11.13026914,1.038867951,37.98137027,20.44312059,22.98637755,59.50932159,83.05602146
"PI550530",0.413833885,8.147702805,16.69607917,0.578236517,19.19744229,NA,25.37915218,36.9369249,63.14563025
"PI550531",1.566167537,26.09878482,6.210847167,2.526473002,59.11235341,2.361535492,34.00293605,63.93901705,98.41947051
"PI550532",0.697516879,14.93981226,23.38512415,0.26904338,23.01013811,23.19183537,38.96402163,46.24466423,85.8867383
"PI550540",3.61076101,28.50010115,8.033417331,0.917536355,73.94918231,3.067309133,40.10707726,78.2053872,118.7242457
"PI550541",0.317703059,16.05361343,4.688726373,1.044552596,39.04279468,1.871178465,21.38856531,41.65516351,63.55784588
"PI550542",0.476120254,11.39554484,17.1379301,0.279503487,24.66235111,15.64418364,29.03900773,41.21144193,70.87162195
"PI550552",1.480507,11.82537111,8.436202967,0.219308559,16.12004891,9.194555829,21.99710381,26.690428,49.66958993
"PI550553",0.32001622,33.48762605,5.062233451,-0.141859879,8.173746523,-0.253778619,38.80372621,7.631038782,46.75690788
"PI550554",1.069816417,29.61109678,5.788629033,1.37213077,23.38094214,1.893873081,36.3798563,26.50366451,63.26342696
"PI550555",1.39574641,25.44245338,8.169324066,2.129479575,58.72146627,8.440897077,35.1317896,69.179989,104.9335547
"PI550556",0.811738052,11.98977152,12.33565354,1.045940317,35.68620238,17.71667889,25.21967686,54.66157538,79.71699791
"PI550558",0.668719512,15.43118776,13.47142597,4.867557952,62.96640164,14.92275927,29.26957505,82.64728547,112.5428171
"PI550561",1.031500426,14.16578651,10.22180666,0.58548613,46.02285233,10.82844329,25.56182288,57.48109913,83.2887724
"PI550565",0.971928758,19.3611021,5.564181778,0.153086747,12.92214529,4.635647902,26.19868955,17.24559413,44.02810847
"PI550566",2.158300269,16.74462588,6.430236114,8.584937102,52.59353906,6.767314682,25.54280852,68.262489,94.04351725
"PI550567",1.039940143,17.27697914,7.24711106,0.614768028,30.56444293,2.567125567,26.00613209,33.98909232,60.4950617
"PI550568",1.085713621,20.80352302,6.303756137,0.264740022,20.26170481,0.60661761,28.54504539,20.8818813,49.80277919
"PI550571",1.006901813,28.93236456,4.104387033,1.420055281,46.43873772,1.770533312,34.33653523,49.59885129,84.51614723
"PI550573",0.804271891,12.17094527,4.498839247,2.671762477,63.12560438,3.696987702,17.72951438,69.63417795,88.01208403
"PI550695",0.199942303,3.994357758,4.188595569,1.333733847,39.94386521,1.881259408,8.543092584,43.59671055,52.86219366
"PI550909",0.335431281,7.277022035,6.345280873,0.454891577,29.0281603,7.667265835,14.26323168,37.53652115,51.95884648
"PI550911",2.436036601,62.15252612,7.373755988,0.543088228,21.96158043,-1.099824921,72.44533105,21.30055076,93.24639163
"PI550917",0.278846487,7.323804935,12.65465564,1.39143841,61.89801586,10.03011527,20.7403194,73.21527656,93.45610583
"PI550918",1.339746152,31.81190791,7.637741919,7.754061015,106.3438888,4.798171957,40.9291934,118.9627213,159.992344
"PI552815",1.174638174,15.95579222,9.788714032,2.205076453,39.96712186,7.646995582,26.61544164,49.54525452,77.23952605
"PI553055",0.589834317,13.09337024,9.481644744,0.049092425,10.81884815,5.17059495,23.42920274,16.01070077,39.88004724
"PI553056",0.103714393,5.099025127,4.007433566,0.123888868,8.551633306,0.46815861,8.973017061,9.164312096,18.99816331
"PI553057",1.030548088,14.72550495,3.821217574,1.266113073,29.12963524,6.699698032,18.21262052,37.11739757,56.06739602
"PI553059",0.251673844,15.88236889,6.311327044,1.128019559,44.41639731,0.749893155,22.10347367,46.28381014,69.2324494
"PI553063",0.51354285,25.86941222,17.96908255,0.175961177,6.16958514,3.46347954,44.04993781,9.738805231,54.26265082
"PI554612",1.066895835,30.90482581,13.82591263,1.469431271,36.79018165,8.616855352,48.00958719,46.81517549,95.49280595
"PI554615",2.239956183,39.06603427,5.520657227,2.069707344,43.12767821,3.755781315,46.66088597,49.51339788,96.79182402
"PI554616",0.20872207,4.412398143,7.535211118,1.283846953,40.51964545,7.922216058,12.2029835,50.21287862,62.88059321
"PI555650",0.246006339,2.440578423,4.939057208,0.219535596,10.87729056,8.460847459,7.736393138,19.81313123,27.80645067
"PI555651",NA,7.91830817,5.513869928,2.112401519,51.94511171,1.759661396,15.4041126,56.12499919,71.8730173
"PI555660",0.744028658,19.42563444,9.77691658,0.878491733,24.66338134,6.172305339,30.25374865,31.55065244,62.69823736
"PI558516",0.601988175,22.06201765,12.00591358,2.575141686,63.06422402,8.129559331,35.45272166,73.50253835,109.1306802
"PI558517",1.726823032,25.51451087,5.509609347,4.709559442,92.30945873,8.448749723,33.05502445,105.8022447,138.4753906
"PI558518",1.46520863,42.42274898,7.736834312,1.08750131,71.01706351,6.518721761,51.91262491,78.863755,130.5136865
"PI558521",0.424675641,14.32210641,6.469745086,0.190006236,11.22598143,2.434748589,21.34264114,13.79720579,35.48980781
"PI558522",0.680492774,17.47465808,4.446745667,2.885653232,53.55143024,3.73656038,23.07311201,60.50104991,83.38705849
"PI558524",0.525488105,19.04116264,14.87070176,0.59650284,32.34427999,11.93563006,34.47339742,44.8083844,79.13151176
"PI558526",0.63758814,21.74677663,10.44399028,0.603532844,23.96910752,10.34801005,33.08393864,35.18299992,68.22881025
"PI558527",0.978582159,13.16423064,8.90459046,2.84304494,78.70496339,-0.766416806,23.13223467,80.7831479,104.0132044
"PI558530",2.582149145,34.47990064,10.77171767,3.696526718,97.2710318,0.175510629,48.02049999,101.247374,148.975887
"PI558531",2.054333686,27.44175402,5.678622386,1.548159641,64.0105456,5.043231407,35.24211966,70.61109899,106.6287205
"PI558532",0.508722083,10.49631814,9.02508517,1.674725169,51.70197078,13.88804803,19.91889815,66.86765737,87.72691376
"PI559375",5.660394893,37.85180835,12.86437146,3.795087707,56.44054474,10.44111898,56.53434368,71.13804693,128.0654445
"PI559380",0.284533532,8.866106643,9.58032429,0.912380124,32.5223888,7.557147788,18.77355684,41.12108589,60.74839774
"PI559381",1.289779553,22.46336337,12.28141519,3.031524657,47.3900581,6.559719526,36.168391,57.3784133,94.19104158
"PI559382",1.314055952,24.97876174,10.90146117,3.816384653,56.18413283,8.080612888,35.5621106,68.01678174,104.2090038
"PI559383",1.983993731,36.77826413,6.755080989,2.865715004,44.47533388,0.653932012,45.45575978,47.60126907,93.7930047
"PI559916",0.604273382,8.072597373,12.79918533,NA,36.02617319,11.41026356,21.68942462,54.24883755,76.45681293
"PI559918",0.250225319,15.03585993,11.37476875,0.826283082,36.91323368,8.924187349,26.5280264,46.73059885,73.50039932
"PI559919",2.313981838,20.26080257,12.92723337,4.150591109,111.7083762,1.34453651,35.66049957,116.5723392,152.4446887
"PI559920",0.271562419,6.604432431,4.816816857,10.1436344,59.24540848,0.362466742,11.94279094,69.91339145,82.08950934
"PI559921",1.434029205,24.60449788,12.8933625,1.005599251,20.91455937,4.804189418,39.91295274,26.92976921,67.26026473
"PI559935",1.919204966,28.33214735,8.480008943,0.67052779,45.2235992,7.143444723,38.90081203,53.22904931,92.28137615
"PI559944",0.523735899,18.45245787,7.329625804,1.505376953,42.03999003,6.258818995,26.16166694,49.72610625,76.9553493
"PI559945",0.297385839,9.576961042,7.295201106,1.438824362,43.25951462,8.537808772,17.00792505,53.2391868,71.28042475
"PI559946",0.760343843,11.09552597,8.088097034,1.894624682,72.13634241,1.548936055,20.04506926,75.34380572,95.83619311
"PI559949",0.518568607,17.64802814,6.636311325,0.184125684,17.86423741,8.830884088,24.55967243,27.05264369,52.4368226
"PI559952",0.286968861,6.701367707,3.069655171,4.024576232,86.20618246,0.499089953,9.862750944,90.36881907,100.8011506
"PI559953",2.560508678,23.11806418,6.15458891,0.948015879,36.09360445,7.091401519,32.04953968,44.41185304,76.96829463
"PI559954",0.584913624,21.52441975,9.042700405,0.704019248,39.66060573,12.74291204,30.94022536,52.82567984,84.28674873
"PI560074",0.403933081,12.73115132,11.13373658,0.811790169,31.74861947,10.02440888,24.4488263,42.492034,67.56171667
"PI560075",0.290167717,6.982824055,11.0945516,0.583267779,16.82260662,7.530675315,19.11070378,24.92284697,44.36157487
"PI560081",0.180355171,5.183200636,6.837711845,0.762603416,22.67211303,4.382196007,10.57618652,28.19550697,37.77346359
"PI560082",0.119628241,4.377376661,8.615493092,3.48700912,74.11182822,13.00231418,13.19031204,90.32206368,103.9254448
"PI560316",0.442156537,12.48001874,13.83145655,1.709572738,32.93742861,5.602262503,27.14616947,40.81801864,68.04937279
"PI561516",1.595102334,30.39430519,18.12522219,4.247424997,58.81993002,9.015569704,50.31857611,72.25178901,122.6227786
"PI561523",0.672596681,14.26220642,7.452149019,6.234147407,73.51662825,1.269488974,22.15890228,80.73817984,103.4209904
"PI561526",0.886020234,18.32686407,10.51894952,4.27927903,53.13519017,4.321424466,29.86558762,61.74592216,91.85743116
"PI561527",0.490703036,20.54736885,4.927732135,1.738262827,45.57316915,0.972429034,25.95598044,47.80267403,73.99775956
"PI561529",4.496395468,50.8818426,8.475627268,0.728981784,41.8435979,0.589366617,64.02422721,43.35627917,107.3639913
"PI561533",2.278691662,28.1128743,2.604857835,3.493573291,69.84591576,0.485958088,33.87792421,73.71467775,107.9250144
"PI561565",1.124698002,16.21610713,5.205797783,1.457486393,54.53327713,1.179667197,22.561325,57.35733175,80.67268309
"PI561604",0.898153325,22.87219074,11.25656641,0.913881678,26.30465513,6.569384788,35.08542844,33.8727322,68.91073075
"PI561694",0.38249785,13.66099648,8.035377689,2.134337541,76.00342724,10.82955174,22.29994541,89.28612175,112.1256215
"PI561695",0.844389274,22.77209444,16.37514686,3.712594501,57.00689092,10.29443401,40.02703151,71.12389808,111.8939578
"PI564682",2.565819604,33.69715302,3.979242463,0.318328685,22.06883106,4.065923528,40.88985759,26.2556792,67.46300565
