"Plate.Number","Envelope","PedId","RecId","Source","Gen","Pedigree","ID","Year","Tier","Plot","Range","Pass","New_Block_Pass","New_Block_Range","Comments","Event.Name","Seed.Packaged.","Grind.Tube","Position.in.plate","HPLC.Datafile","d.Tocotrienol","g.Tocotrienol","a.Tocotrienol","d.Tocopherol","g.Tocopherol","a.Tocopherol","Total.Tocotrienols","Total.Tocopherols","Total.Tocochromanols"
"Ames17-Toc-10L","Ames17-EN-0502",3876207,3875022,"17SJMY:0502",36,"CM48","Ames 22747",2017,2,502,2,22,3,1,"0","0","Yes","Ames17-GT-1312","A04","Ames17-CT-10H_Ames17-EN-0502_CM48_13.lcd",0.576169975,2.643166254,6.561114742,0.180426231,11.57276316,4.74389589,9.780450971,16.49708529,26.27753626
"Ames17-Toc-09H","Ames17-EN-0539",3876242,3875057,"17SJMY:0539",219,"NJ 112","Ames 22044",2017,2,539,3,22,3,1,"sweet corn","0","Yes","Ames17-GT-0684","B12","Ames17-CT-09H_Ames17-EN-0539_NJ 112_33.lcd",0.29508197,11.49140766,9.154123374,4.066788111,125.3476134,3.520204104,20.940613,132.9346056,153.8752186
"Ames17_Toc-01H","Ames17-EN-0582",3876285,3875100,"17SJMY:0582",221,"NJ 116 Wb","Ames 22046",2017,2,582,4,22,3,1,"sweet corn","0","Yes","Ames17-GT-1866","E02","Ames17-01H_Ames17-EN-0582_NJ 116 Wb_65.lcd",0.375547895,19.49746402,9.66897203,4.580015568,130.6808241,6.884248736,29.54198395,142.1450884,171.6870723
"Ames17_Toc-01H","Ames17-EN-0619",3876322,3875137,"17SJMY:0619",213,"C31","Ames 22020",2017,2,619,5,22,3,2,"sweet corn","0","Yes","Ames17-GT-1479","H11","Ames17-01H_Ames17-EN-0619_C31_114.lcd",0.792062012,19.90001532,3.557955598,2.491857261,76.74826455,5.505486885,24.25003293,84.7456087,108.9956416
"Ames17-Toc-08H","Ames17-EN-0662",3876364,3875179,"17SJMY:0662",215,"Ia 2003","Ames 22028",2017,2,662,6,22,3,2,"sweet corn","0","Yes","Ames17-GT-0734","C09","Ames17-CT-08H_Ames17-EN-0662_Ia 2003_42.lcd",1.92724533,13.99330286,3.303539397,0.892575797,23.51246637,4.368425433,19.22408758,28.7734676,47.99755519
"Ames17-Toc-08H","Ames17-EN-0699",3876401,3875216,"17SJMY:0699",388,"ND283","NSL 32738",2017,2,699,7,22,3,2,"0","0","Yes","Ames17-GT-1207","G02","Ames17-CT-08H_Ames17-EN-0699_ND283_89.lcd",0.671175098,8.788012887,4.838451348,1.680835458,39.89201108,6.68015386,14.29763933,48.25300039,62.55063973
"Ames17-Toc-18H","Ames17-EN-0742",3876443,3875258,"17SJMY:0742",423,"A201","Ames 23399",2017,2,742,8,22,3,3,"0","0","Yes","Ames17-GT-0759","B12","Ames17-CT-18H_Ames17-EN-0742_A201_34.lcd",0.375550146,10.77928106,17.12295992,1.454434958,65.27025176,14.18397496,28.27779113,80.90866168,109.1864528
"Ames17-Toc-07H","Ames17-EN-0779",3876480,3875295,"17SJMY:0779",321,"OC2","PI 553055",2017,2,779,9,22,3,3,"0","0","Yes","Ames17-GT-1761","E12","Ames17-CT-07H_Ames17-EN-0779_OC2_75.lcd",0.514096748,12.15240758,9.99613551,0.348116435,13.30807615,4.547431207,22.66263983,18.20362379,40.86626363
"Ames17-Toc-07H","Ames17-EN-0823",3876522,3875337,"17SJMY:0823",284,"W703","NSL 30056",2017,2,823,10,23,3,3,"0","0","Yes","Ames17-GT-0933","C08","Ames17-CT-07H_Ames17-EN-0823_W703_44.lcd",0.940509656,7.492355836,7.206500587,2.406588293,55.07645084,2.115627518,15.63936608,59.59866665,75.23803273
"Ames17-Toc-13H","Ames17-EN-0858",3876556,3875371,"17SJMY:0858",255,"W 5579","Ames 22058",2017,2,858,11,23,3,4,"sweet corn","0","Yes","Ames17-GT-1547","H10","Ames17-CT-13H_Ames17-EN-0858_W 5579_113.lcd",0.168942818,13.63198559,7.191139377,2.379180131,73.91588963,6.176974323,20.99206778,82.47204409,103.4641119
"Ames17-Toc-16H","Ames17-EN-0903",3876600,3875415,"17SJMY:0903",486,"YING-55","PI 391665",2017,2,903,12,23,3,4,"0","0","Yes","Ames17-GT-0214","H09","Ames17-CT-16H_Ames17-EN-0903_YING-55_112.lcd",0.983609275,8.222985002,5.249355719,1.366264164,55.35752165,3.229168131,14.45595,59.95295394,74.40890394
"Ames17-Toc-14H","Ames17-EN-0938",3876633,3875448,"17SJMY:0938",325,"A374","Ames 23427",2017,2,938,13,23,3,4,"0","0","Yes","Ames17-GT-0081","B07","Ames17-CT-14H_Ames17-EN-0938_A374_29.lcd",1.685976746,16.91400594,5.550313933,4.060959978,27.74506751,1.882864962,24.15029662,33.68889245,57.83918907
"Ames17-Toc-06H","Ames17-EN-0983",3876678,3875493,"17SJMY:0983",548,"58611 Inbred A632","PI 648423",2017,2,983,14,23,3,5,"0","0","Yes","Ames17-GT-0677","B05","Ames17-CT-06H_58611 Inbred A632_Ames17-EN-0983_27.lcd",0.236815087,5.597688146,10.74079056,0.69327076,36.0042077,8.218714578,16.5752938,44.91619303,61.49148683
"Ames17-Toc-06H","Ames17-EN-1018",3876713,3875528,"17SJMY:1018",485,"STRAIN T24-395-68(B)","PI 358536",2017,2,1018,15,23,3,5,"sweet corn","0","Yes","Ames17-GT-0518","G11","Ames17-CT-05H_Ames17-EN-1018_STRAIN T24-395-68(B)_37.lcd",0.488344931,22.01051291,7.698727429,1.487055537,54.73255519,3.101996043,30.19758527,59.32160677,89.51919204
"Ames17-Toc-03H","Ames17-EN-1063",3876757,3875572,"17SJMY:1063",76,"ND405","NSL 32730",2017,2,1063,16,23,3,5,"0","0","Yes","Ames17-GT-1625","A06","Ames17-03H_Ames17-EN-1063_ND405_15.lcd",0.385668876,7.21263853,9.789304925,1.508105946,58.54160317,10.60747898,17.38761233,70.6571881,88.04480043
"Ames17-Toc-08H","Ames17-EN-1098",3876791,3875606,"17SJMY:1098",963,"AD 316 DS","Ames 28977",2017,2,1098,17,23,3,6,"popcorn","0","Yes","Ames17-GT-0954","A02","Ames17-CT-08H_Ames17-EN-1098_AD 316 DS_8.lcd",0.156474252,12.86057942,4.490350621,0.377293259,28.63219679,1.70005382,17.50740429,30.70954387,48.21694816
"Ames17-Toc-03H","Ames17-EN-1178",3876869,3875651,"17SJMY:1178",477,"NY 364 (Neveh Yaar)","PI 200188",2017,2,1178,19,23,3,6,"0","0","Yes","Ames17-GT-1580","E07","Ames17-03H_Ames17-EN-1178_NY 364 (Neveh Yaar)_70.lcd",0.645366815,4.629274096,9.162647429,1.771219187,41.64141853,1.673496301,14.43728834,45.08613401,59.52342235
"Ames17-Toc-09H","Ames17-EN-0503",3876208,3875023,"17SJMY:0503",130,"S4","Ames 23508",2017,2,503,2,23,3,1,"sweet corn","0","Yes","Ames17-GT-1218","E03","Ames17-CT-09H_Ames17-EN-0503_S4_65.lcd",0.301188127,35.82409776,9.310264684,2.577373848,80.24974551,1.626539867,45.43555057,84.45365922,129.8892098
"Ames17-Toc-09H","Ames17-EN-0538",3876241,3875056,"17SJMY:0538",222,"NJ 159","Ames 22047",2017,2,538,3,23,3,1,"sweet corn","0","Yes","Ames17-GT-0574","B10","Ames17-CT-09H_Ames17-EN-0538_NJ 159_31.lcd",0.293251621,13.51331215,5.575725561,1.866166189,49.76826029,3.695374034,19.38228933,55.32980051,74.71208984
"Ames17_Toc-01H","Ames17-EN-0583",3876286,3875101,"17SJMY:0583",11,"W 5543","Ames 22056",2017,2,583,4,23,3,1,"sweet corn","0","Yes","Ames17-GT-1132","H07","Ames17-01H_Ames17-EN-0583_W 5543_110.lcd",0.42474709,18.64519269,9.297858715,0.658275847,49.68984789,12.61447992,28.36779849,62.96260365,91.33040214
"Ames17-Toc-02H","Ames17-EN-0618",3876321,3875136,"17SJMY:0618",110,"A90","Ames 23392",2017,2,618,5,23,3,2,"0","0","Yes","Ames17-GT-0896","A01","Ames17-02H_Ames17-EN-0618_A90_10.lcd",0.497933404,11.56993504,4.922466638,2.834746328,57.31995801,6.724052708,16.99033508,66.87875705,83.86909213
"Ames17-Toc-08H","Ames17-EN-0663",3876365,3875180,"17SJMY:0663",134,"IP 39","Ames 22032",2017,2,663,6,23,3,2,"sweet corn","0","Yes","Ames17-GT-0461","B08","Ames17-CT-08H_Ames17-EN-0663_IP 39_27.lcd",1.64092844,46.80263596,7.584405908,1.198088918,73.49791876,6.16810553,56.02797031,80.86411321,136.8920835
"Ames17-Toc-08H","Ames17-EN-0698",3876400,3875215,"17SJMY:0698",160,"A12","NSL 42873",2017,2,698,7,23,3,2,"0","0","Yes","Ames17-GT-1277","G04","Ames17-CT-08H_Ames17-EN-0698_A12_91.lcd",0.448454368,27.37100444,9.656826689,1.645798259,49.94369963,7.292573401,37.47628549,58.88207129,96.35835678
"Ames17-Toc-07H","Ames17-EN-0778",3876479,3875294,"17SJMY:0778",393,"CS405","PI 559916",2017,2,778,9,23,3,3,"0","0","Yes","Ames17-GT-1331","H02","Ames17-CT-07H_Ames17-EN-0778_CS405_105.lcd",0.666214489,8.197087182,15.05849549,11.09261428,39.25982044,11.80842883,23.92179716,62.16086355,86.08266071
"Ames17-Toc-07H","Ames17-EN-0824",3876523,3875338,"17SJMY:0824",285,"W64A","NSL 30058",2017,2,824,10,24,3,3,"0","0","Yes","Ames17-GT-0970","E05","Ames17-CT-07H_Ames17-EN-0824_W64A_68.lcd",0.161977508,5.63343009,5.896637286,2.497149912,73.60844921,0.794522699,11.69204488,76.90012183,88.59216671
"Ames17-Toc-13H","Ames17-EN-0857",3876555,3875370,"17SJMY:0857",256,"W 6786","Ames 22066",2017,2,857,11,24,3,4,"sweet corn","0","Yes","Ames17-GT-1280","G07","Ames17-CT-13H_Ames17-EN-0857_W 6786_97.lcd",0.861945525,22.97197929,4.002774134,1.070830543,40.11155162,5.858448253,27.83669895,47.04083042,74.87752937
"Ames17-Toc-14H","Ames17-EN-0937",3876632,3875447,"17SJMY:0937",1689,"A624","Ames 23460",2017,2,937,13,24,3,4,"0","0","Yes","Ames17-GT-0130","D09","Ames17-CT-14H_Ames17-EN-0937_A624_58.lcd",1.414593199,37.58802164,8.102726325,7.756573046,66.54586271,1.998996412,47.10534117,76.30143216,123.4067733
"Ames17-Toc-06H","Ames17-EN-0984",3876679,3875494,"17SJMY:0984",634,"(Twan x Tzuh)-S6","Ames 2338",2017,2,984,14,24,3,5,"0","0","Yes","Ames17-GT-0842","H02","Ames17-CT-05H_Ames17-EN-0984_(Twan x Tzuh)-S6_41.lcd",0.580527116,9.467576038,7.872435872,1.624547079,71.90584667,5.727614071,17.92053903,79.25800782,97.17854684
"Ames17-Toc-06H","Ames17-EN-1017",3876712,3875527,"17SJMY:1017",600,"CHI-41","PI 391660",2017,2,1017,15,24,3,5,"0","0","Yes","Ames17-GT-1059","G06","Ames17-CT-05H_Ames17-EN-1017_CHI-41_32.lcd",0.322082028,14.77018172,5.777467966,0.859130037,53.30614979,0.523066,20.86973171,54.68834582,75.55807754
"Ames17-Toc-03H","Ames17-EN-1064",3876758,3875573,"17SJMY:1064",364,"A238","NSL 81595",2017,2,1064,16,24,3,5,"0","0","Yes","Ames17-GT-1016","B08","Ames17-03H_Ames17-EN-1064_A238_30.lcd",0.421521957,10.5380434,17.92185106,4.072360467,72.60688225,40.59067442,28.88141642,117.2699171,146.1513336
"Ames17-Toc-07H","Ames17-EN-1097",3876790,3875605,"17SJMY:1097",964,"AD 284","Ames 28984",2017,2,1097,17,24,3,6,"popcorn","0","Yes","Ames17-GT-1597","F07","Ames17-CT-07H_Ames17-EN-1097_AD 284_83.lcd",0.144271365,4.402093717,4.213486954,1.220555554,47.76879995,0.831293878,8.759852037,49.82064938,58.58050142
"Ames17-Toc-04H","Ames17-EN-1144",3876836,3875634,"17SJMY:1144",588,"PHBA6","PI 559935",2017,2,1144,18,24,3,6,"0","0","Yes","Ames17-GT-1596","F02","Ames17-CT-04H_PHBA6_Ames17-EN-1144_64.lcd",1.375583682,24.11511096,8.596397322,0.674134253,42.99363969,5.978438903,34.08709197,49.64621285,83.73330481
"Ames17-Toc-04H","Ames17-EN-1177",3876868,3876008,"17SJMY:1177",308,"4578 INBRED","PI 415086",2017,2,1177,19,24,3,6,"0","0","Yes","Ames17-GT-1094","B08","Ames17-CT-04H_4578 INBRED_Ames17-EN-1177_16.lcd",0.519100306,25.03333644,7.06281936,1.444092393,34.90570544,1.059535824,32.61525611,37.40933366,70.02458977
"Ames17-Toc-09H","Ames17-EN-0537",3876240,3875055,"17SJMY:0537",45,"A575","Ames 23452",2017,2,537,3,24,3,1,"0","0","Yes","Ames17-GT-0678","D02","Ames17-CT-09H_Ames17-EN-0537_A575_50.lcd",0.09870689,1.558936485,6.038505073,2.152483259,56.36734665,4.608264633,7.696148448,63.12809454,70.82424299
"Ames17_Toc-01H","Ames17-EN-0584",3876287,3875102,"17SJMY:0584",108,"W59E","Ames 22767",2017,2,584,4,24,3,1,"0","0","Yes","Ames17-GT-1582","G05","Ames17-01H_Ames17-EN-0584_W59E_95.lcd",0.548217255,17.37437767,6.318204911,1.453884901,51.6595693,1.030399586,24.24079984,54.14385378,78.38465362
"Ames17_Toc-01H","Ames17-EN-0617",3876320,3875135,"17SJMY:0617",1581,"A152","Ames 23395",2017,2,617,5,24,3,2,"0","0","Yes","Ames17-GT-0892","E03","Ames17-01H_Ames17-EN-0617_A152_66.lcd",0.3433675,11.95225178,9.860327049,1.59813292,60.1082913,7.881494553,22.15594633,69.58791877,91.7438651
"Ames17-Toc-08H","Ames17-EN-0664",3876366,3875181,"17SJMY:0664",254,"W 5552","Ames 22057",2017,2,664,6,24,3,2,"sweet corn","0","Yes","Ames17-GT-0410","B04","Ames17-CT-08H_Ames17-EN-0664_W 5552_23.lcd",0.596100959,22.04282545,4.354659733,2.410392172,61.13686503,6.874180674,26.99358614,70.42143788,97.41502402
"Ames17-Toc-08H","Ames17-EN-0697",3876399,3875214,"17SJMY:0697",193,"277","PI 233315",2017,2,697,7,24,3,2,"sweet corn","0","Yes","Ames17-GT-1753","B03","Ames17-CT-08H_Ames17-EN-0697_277_22.lcd",0.200736067,14.14954099,6.530189007,3.267725794,150.5011693,10.41595714,20.88046606,164.1848522,185.0653183
"Ames17-Toc-18H","Ames17-EN-0744",3876445,3875260,"17SJMY:0744",115,"A251","Ames 23406",2017,2,744,8,24,3,3,"0","0","Yes","Ames17-GT-0504","F05","Ames17-CT-18H_Ames17-EN-0744_A251_81.lcd",0.254881105,8.08987764,8.142258314,1.252851487,39.79885531,0.711165499,16.48701706,41.7628723,58.24988936
"Ames17-Toc-07H","Ames17-EN-0777",3876478,3875293,"17SJMY:0777",896,"OQ101","PI 559919",2017,2,777,9,24,3,3,"0","0","Yes","Ames17-GT-1043","C12","Ames17-CT-07H_Ames17-EN-0777_OQ101_48.lcd",1.368726237,13.54564739,16.07434457,3.596677954,113.2542369,2.065673255,30.9887182,118.9165882,149.9053063
"Ames17-Toc-07H","Ames17-EN-0825",3876524,3875339,"17SJMY:0825",461,"WR3","NSL 30066",2017,2,825,10,25,4,3,"0","0","Yes","Ames17-GT-1161","G12","Ames17-CT-07H_Ames17-EN-0825_WR3_102.lcd",0.071068142,0.555537148,3.427868371,1.011795466,66.43611946,12.13989264,4.054473661,79.58780756,83.64228122
"Ames17-Toc-13H","Ames17-EN-0856",3876554,3875369,"17SJMY:0856",554,"CH157","Ames 22441",2017,2,856,11,25,4,4,"0","0","Yes","Ames17-GT-1697","H08","Ames17-CT-13H_Ames17-EN-0856_CH157_111.lcd",4.552491534,30.56402485,6.782343953,14.11780888,67.6714952,2.257872038,41.89886034,84.04717611,125.9460365
"Ames17-Toc-17H","Ames17-EN-0905",3876601,3875416,"17SJMY:0905",299,"BAI TOU SHUANG IN.(JI 095","PI 405711",2017,2,905,12,25,4,4,"0","0","Yes","Ames17-GT-0181","B01","Ames17-CT-17H_Ames17-EN-0905_BAI TOU SHUANG IN.(JI 095_23.lcd",1.484747097,10.07218306,6.666049471,0.827050882,38.3642259,6.864605732,18.22297963,46.05588252,64.27886215
"Ames17-Toc-14H","Ames17-EN-0936",3876631,3875446,"17SJMY:0936",670,"A681","Ames 23504",2017,2,936,13,25,4,4,"0","0","Yes","Ames17-GT-0027","B09","Ames17-CT-14H_Ames17-EN-0936_A681_31.lcd",1.757328538,30.50162499,15.70420929,2.821126687,37.91423739,5.799309926,47.96316282,46.53467401,94.49783683
"Ames17-Toc-07H","Ames17-EN-0985",3876680,3875495,"17SJMY:0985",520,"Oh43","Ames 19288",2017,2,985,14,25,4,5,"0","0","Yes","Ames17-GT-0434","A01","Ames17-CT-07H_Ames17-EN-0985_Oh43_10.lcd",0.706555774,36.53296858,16.11524764,1.678919024,81.24629435,11.11301167,53.35477199,94.03822504,147.392997
"Ames17-Toc-06H","Ames17-EN-1016",3876711,3875526,"17SJMY:1016",681,"TANG CHAO INBRED","PI 405709",2017,2,1016,15,25,4,5,"0","0","Yes","Ames17-GT-1523","D04","Ames17-CT-06H_TANG CHAO INBRED_Ames17-EN-1016_53.lcd",1.635203342,23.09112932,8.525290544,4.04158112,63.8998228,2.75573974,33.25162321,70.69714366,103.9487669
"Ames17-Toc-03H","Ames17-EN-1065",3876759,3875574,"17SJMY:1065",396,"AusTRCF 305833","NSL 437907",2017,2,1065,16,25,4,5,"0","0","Yes","Ames17-GT-0766","F12","Ames17-03H_Ames17-EN-1065_AusTRCF 305833_88.lcd",2.311280177,27.53695709,27.82635455,4.515343673,48.02612053,8.757747111,57.67459182,61.29921132,118.9738031
"Ames17-Toc-07H","Ames17-EN-1096",3876789,3875604,"17SJMY:1096",965,"AD 330","Ames 28991",2017,2,1096,17,25,4,6,"popcorn","0","Yes","Ames17-GT-0793","A10","Ames17-CT-07H_Ames17-EN-1096_AD 330_19.lcd",0.141436684,5.418935044,2.194379053,1.795802083,37.91575071,0.504543479,7.754750782,40.21609628,47.97084706
"Ames17-Toc-04H","Ames17-EN-1145",3876837,3875890,"17SJMY:1145",394,"CS608","PI 560316",2017,2,1145,18,25,4,6,"0","0","Yes","Ames17-GT-1134","E07","Ames17-CT-04H_CS608_Ames17-EN-1145_56.lcd",0.357072276,12.34854577,16.22231256,2.17363783,31.07712332,5.51622767,28.92793061,38.76698882,67.69491943
"Ames17-Toc-09H","Ames17-EN-0505",3876209,3875024,"17SJMY:0505",26,"CL18","Ames 27025",2017,2,505,2,25,4,1,"0","0","Yes","Ames17-GT-1310","D01","Ames17-CT-09H_Ames17-EN-0505_CL18_49.lcd",0.58390117,11.98997486,4.761975665,2.261627226,45.96337304,1.225291846,17.33585169,49.45029211,66.7861438
"Ames17-Toc-09H","Ames17-EN-0536",3876239,3875054,"17SJMY:0536",19,"S8","Ames 23509",2017,2,536,3,25,4,1,"sweet corn","0","Yes","Ames17-GT-0599","C05","Ames17-CT-09H_Ames17-EN-0536_S8_40.lcd",0.506525727,20.72434654,8.665735252,0.981993425,42.85328003,4.799989509,29.89660752,48.63526297,78.53187048
"Ames17_Toc-01H","Ames17-EN-0585",3876288,3875103,"17SJMY:0585",738,"A15","Ames 23389",2017,2,585,4,25,4,1,"0","0","Yes","Ames17-GT-1517","F12","Ames17-01H_Ames17-EN-0585_A15_88.lcd",0.826378551,18.26223549,13.33061475,1.901399065,64.19668415,4.47485787,32.41922879,70.57294109,102.9921699
"Ames17_Toc-01H","Ames17-EN-0616",3876319,3875134,"17SJMY:0616",141,"A158","Ames 23397",2017,2,616,5,25,4,2,"0","0","Yes","Ames17-GT-1639","G11","Ames17-01H_Ames17-EN-0616_A158_101.lcd",0.847437412,21.68317804,6.216253709,2.279353287,38.54345489,0.615516683,28.74686916,41.43832486,70.18519402
"Ames17-Toc-08H","Ames17-EN-0665",3876367,3875182,"17SJMY:0665",736,"W 6366","Ames 22059",2017,2,665,6,25,4,2,"sweet corn","0","Yes","Ames17-GT-0699","C12","Ames17-CT-08H_Ames17-EN-0665_W 6366_45.lcd",0.466084637,75.04527847,12.42314205,5.099553321,119.9401253,4.980580672,87.93450516,130.0202593,217.9547644
"Ames17-Toc-09H","Ames17-EN-0696",3876398,3875213,"17SJMY:0696",369,"F115","PI 257513",2017,2,696,7,25,4,2,"0","0","Yes","Ames17-GT-1447","A01","Ames17-CT-09H_Ames17-EN-0696_F115_9.lcd",0.130760515,7.843374947,7.371986841,1.384991391,61.21999542,1.992669229,15.3461223,64.59765604,79.94377835
"Ames17-Toc-18H","Ames17-EN-0745",3876446,3875261,"17SJMY:0745",228,"A260","Ames 23408",2017,2,745,8,25,4,3,"0","0","Yes","Ames17-GT-0258","H06","Ames17-CT-18H_Ames17-EN-0745_A260_109.lcd",0.591449363,35.77868673,3.111246496,1.036848077,53.83081451,1.252846609,39.48138259,56.1205092,95.60189179
"Ames17-Toc-08H","Ames17-EN-0776",3876477,3875292,"17SJMY:0776",295,"F42","PI 601026",2017,2,776,9,25,4,3,"0","0","Yes","Ames17-GT-1107","A05","Ames17-CT-08H_Ames17-EN-0776_F42_11.lcd",1.661712077,38.36547041,14.41046889,6.573749347,52.57187682,4.581542749,54.43765138,63.72716892,118.1648203
"Ames17-Toc-08H","Ames17-EN-0826",3876525,3875340,"17SJMY:0826",286,"W37A","NSL 30073",2017,2,826,10,26,4,3,"0","0","Yes","Ames17-GT-1181","A03","Ames17-CT-08H_Ames17-EN-0826_W37A_9.lcd",0.222261689,11.49405445,12.07552979,0.987276542,31.56348374,3.700508028,23.79184593,36.25126831,60.04311424
"Ames17-Toc-13H","Ames17-EN-0855",3876553,3875368,"17SJMY:0855",451,"Pa405","Ames 22757",2017,2,855,11,26,4,4,"0","0","Yes","Ames17-GT-1477","G08","Ames17-CT-13H_Ames17-EN-0855_Pa405_98.lcd",0.803379133,26.92344408,7.101992811,1.753669233,37.40966187,2.269383679,34.82881602,41.43271479,76.26153081
"Ames17-Toc-17H","Ames17-EN-0906",3876602,3875417,"17SJMY:0906",519,"M6411","PI 506411",2017,2,906,12,26,4,4,"sweet corn","0","Yes","Ames17-GT-0147","B04","Ames17-CT-17H_Ames17-EN-0906_M6411_26.lcd",8.237033746,74.07124659,15.99598341,13.60672595,106.5955183,9.939606328,98.30426374,130.1418506,228.4461143
"Ames17-Toc-14H","Ames17-EN-0935",3876630,3875445,"17SJMY:0935",561,"MS79","Ames 24719",2017,2,935,13,26,4,4,"0","0","Yes","Ames17-GT-0086","F02","Ames17-CT-14H_Ames17-EN-0935_MS79_78.lcd",0.541422608,25.35626774,9.210380318,1.326017204,65.83750555,6.022765997,35.10807066,73.18628876,108.2943594
"Ames17-Toc-06H","Ames17-EN-0986",3876681,3875496,"17SJMY:0986",1,"B73","14SJMY:Breed:0001",2017,2,986,14,26,4,5,"0","Check","Yes","Ames17-GT-1504","G02","Ames17-CT-05H_Ames17-EN-0986_B73_28.lcd",1.432257337,35.89953135,14.06349076,3.315349759,40.1680717,3.892818501,51.39527945,47.37623996,98.7715194
"Ames17-Toc-06H","Ames17-EN-1015",3876710,3875525,"17SJMY:1015",300,"HUO BAO MI (JI 0235)","PI 405714",2017,2,1015,15,26,4,5,"0","0","Yes","Ames17-GT-1644","H10","Ames17-CT-05H_Ames17-EN-1015_HUO BAO MI (JI 0235)_49.lcd",0.589459023,9.634574434,8.300188288,2.350551572,60.00018537,10.31538999,18.52422174,72.66612693,91.19034867
"Ames17-Toc-03H","Ames17-EN-1066",3876760,3875575,"17SJMY:1066",593,"NY 992 (Neveh Yaar)","PI 200195",2017,2,1066,16,26,4,5,"0","0","Yes","Ames17-GT-1013","A07","Ames17-03H_Ames17-EN-1066_NY 992 (Neveh Yaar)_16.lcd",0.591136811,14.69539575,2.59510876,1.079007661,27.81404805,1.084829138,17.88164132,29.97788485,47.85952617
"Ames17-Toc-07H","Ames17-EN-1095",3876788,3875872,"17SJMY:1095",453,"AD SA3","Ames 29003",2017,2,1095,17,26,4,6,"popcorn","0","Yes","Ames17-GT-1667","D11","Ames17-CT-07H_Ames17-EN-1095_AD SA3_60.lcd",0.156424656,4.297931801,4.394178882,2.676543865,36.98025729,2.795813936,8.84853534,42.45261509,51.30115043
"Ames17-Toc-04H","Ames17-EN-1175",3876866,3876006,"17SJMY:1175",208,"SD101","PI 533658",2017,2,1175,19,26,4,6,"0","0","Yes","Ames17-GT-0946","B06","Ames17-CT-04H_SD101_Ames17-EN-1175_14.lcd",0.611184029,3.273026246,12.06200905,0.323055989,19.25000375,20.53912784,15.94621932,40.11218758,56.0584069
"Ames17-Toc-09H","Ames17-EN-0506",3876210,3875025,"17SJMY:0506",33,"CO220","Ames 27045",2017,2,506,2,26,4,1,"0","0","Yes","Ames17-GT-1242","D06","Ames17-CT-09H_Ames17-EN-0506_CO220_54.lcd",1.883968053,30.15940188,5.145418221,3.466409147,70.64459213,13.54238035,37.18878815,87.65338163,124.8421698
"Ames17-Toc-09H","Ames17-EN-0535",3876238,3875053,"17SJMY:0535",54,"C30","Ames 26815",2017,2,535,3,26,4,1,"sweet corn","0","Yes","Ames17-GT-0530","D11","Ames17-CT-09H_Ames17-EN-0535_C30_59.lcd",1.85611206,41.30793674,6.885342643,0.922886657,52.81082043,7.571898446,50.04939145,61.30560553,111.354997
"Ames17_Toc-01H","Ames17-EN-0586",3876289,3875104,"17SJMY:0586",147,"A480","Ames 23439",2017,2,586,4,26,4,1,"0","0","Yes","Ames17-GT-1384","G01","Ames17-01H_Ames17-EN-0586_A480_91.lcd",1.199479354,30.71550512,10.19465128,1.062366392,58.63191497,3.616258643,42.10963575,63.31054001,105.4201758
"Ames17_Toc-01H","Ames17-EN-0615",3876318,3875133,"17SJMY:0615",143,"A218","Ames 23403",2017,2,615,5,26,4,2,"0","0","Yes","Ames17-GT-1522","F02","Ames17-01H_Ames17-EN-0615_A218_78.lcd",0.335814274,15.92340702,8.103804716,8.216997672,90.59333806,2.275084706,24.36302601,101.0854204,125.4484465
"Ames17-Toc-08H","Ames17-EN-0666",3876368,3875183,"17SJMY:0666",448,"W 6757","Ames 22065",2017,2,666,6,26,4,2,"sweet corn","0","Yes","Ames17-GT-0265","A08","Ames17-CT-08H_Ames17-EN-0666_W 6757_14.lcd",0.238080826,15.38149582,14.96904189,1.735375505,83.07548796,9.138416859,30.58861853,93.94928032,124.5378988
"Ames17-Toc-08H","Ames17-EN-0695",3876397,3875212,"17SJMY:0695",1,"B73","14SJMY:Breed:0001",2017,2,695,7,26,4,2,"0","Check","Yes","Ames17-GT-1214","F05","Ames17-CT-08H_Ames17-EN-0695_B73_78.lcd",1.524310977,39.66383371,15.61105575,4.147700579,50.84125421,3.94000523,56.79920043,58.92896002,115.7281605
"Ames17-Toc-18H","Ames17-EN-0746",3876447,3875262,"17SJMY:0746",458,"A312","Ames 23420",2017,2,746,8,26,4,3,"0","0","Yes","Ames17-GT-0138","C03","Ames17-CT-18H_Ames17-EN-0746_A312_39.lcd",1.459493241,30.8508025,4.091402736,3.077282213,30.97691272,1.722883427,36.40169847,35.77707836,72.17877684
"Ames17-Toc-18H","Ames17-EN-0775",3876476,3875291,"17SJMY:0775",537,"PHG47","PI 601318",2017,2,775,9,26,4,3,"0","0","Yes","Ames17-GT-0304","C11","Ames17-CT-18H_Ames17-EN-0775_PHG47_47.lcd",0.613539996,9.997169795,5.649392373,6.4442986,119.0641062,1.498886744,16.26010216,127.0072915,143.2673937
"Ames17-Toc-07H","Ames17-EN-0827",3876526,3875341,"17SJMY:0827",257,"R53","NSL 30869",2017,2,827,10,27,4,3,"0","0","Yes","Ames17-GT-1325","B06","Ames17-CT-07H_Ames17-EN-0827_R53_28.lcd",2.393225136,28.47239995,7.469448638,3.491462798,86.50205099,5.107940808,38.33507373,95.1014546,133.4365283
