ID	Tier	Range	Pass	Year	check	is.experimental	plate	d.T3	g.T3	a.T3	d.T	g.T	a.T	Total.Tocotrienols	Total.Tocopherols	Total.Tocochromanols
NSL 30866	3	18	77	2017	99	1	17	1.2942723	9.653829433	2.160443562	3.268531159	14.62523392	0.169219657	13.1085453	18.06298473	31.17153003
PI 542955	3	19	77	2017	99	1	17	0.433248685	15.62650459	9.25993814	1.485488533	62.51942673	4.204613422	25.31969142	68.20952868	93.5292201
Ames 24710	3	2	77	2017	99	1	2	2.054760605	14.02655336	6.462869396	2.936225776	54.51964643	2.555041172	22.54418336	60.01091338	82.55509674
PI 340835	3	3	77	2017	99	1	2	0.076989366	1.41882779	3.593463391	2.568275947	23.80441656	5.701933574	5.089280548	32.07462608	37.16390663
PI 601442	3	4	77	2017	99	1	1	1.41643111	42.06876323	13.03279542	2.060426855	53.17411557	7.152209026	56.51798977	62.38675145	118.9047412
Ames 26785	3	5	77	2017	99	1	1	0.552334499	19.58107306	7.600624985	0.832230674	50.09235631	0.542005757	27.73403254	51.46659274	79.20062528
PI 186218	3	6	77	2017	99	1	5	0.642502208	18.32804582	3.032915402	1.587511596	51.91041057	1.113217514	22.00346343	54.61113968	76.61460311
PI 559945	3	7	77	2017	99	1	5	0.398901639	8.583611431	8.305533802	1.130284675	41.77444371	12.37390496	17.28804687	55.27863334	72.56668021
PI 606768	3	8	77	2017	99	1	11	0.370999957	21.83406849	8.188385062	1.896929703	69.25675427	0.882229908	30.39345351	72.03591388	102.4293674
Ames 27447	3	9	77	2017	99	1	12	0.733333931	14.17823845	5.480858035	10.86999136	112.7123716	3.735130935	20.39243041	127.3174939	147.7099243
NSL 243016	3	10	78	2017	99	1	13	0.252861703	9.086231257	12.34172424	0.635598024	24.69892155	11.92439798	21.6808172	37.25891755	58.93973475
PI 555660	3	11	78	2017	99	1	13	0.430935333	14.9273576	10.36788753	0.734553715	25.37848057	7.658735037	25.72618047	33.77176932	59.49794979
PI 601774	3	12	78	2017	99	1	4	0.205794144	9.07416445	5.662683329	0.212534401	31.52268181	9.653425591	14.94264192	41.3886418	56.33128372
PI 587132	3	13	78	2017	99	1	4	0.708944986	10.40077491	5.677703447	1.767059401	27.26105081	0.79175746	16.78742334	29.81986767	46.60729101
Ames 26741	3	14	78	2017	99	1	16	0.145912488	12.73069014	4.299010461	1.118574253	80.68684054	1.059171822	17.17561309	82.86458662	100.0401997
NSL 22984	3	15	78	2017	99	1	11	0.233207181	13.7340616	13.1142551	0.088136192	9.284015933	20.82931682	27.08152388	30.20146895	57.28299283
PI 550440	3	16	78	2017	99	1	15	0.275649266	10.67908535	7.03725531	1.001145945	33.79930074	6.707775891	17.99198993	41.50822258	59.5002125
Ames 12731	3	17	78	2017	99	1	15	0.69053135	17.53738128	6.398701752	3.886552597	54.09807839	3.73288006	24.62661438	61.71751105	86.34412543
NSL 30868	3	18	78	2017	99	1	17	0.545844619	7.918026173	33.82854047	2.175837917	52.35330152	27.92956023	42.29241127	82.45869967	124.7511109
PI 542957	3	19	78	2017	99	1	17	0.299871859	14.91284592	14.30069459	0.785579832	49.17543681	9.912429079	29.51341237	59.87344572	89.38685809
Ames 24712	3	2	78	2017	99	1	2	0.327048783	9.29541852	11.62482256	0.907497948	47.24134264	9.853806432	21.24728986	58.00264702	79.24993688
PI 340845	3	3	78	2017	99	1	2	0.177388794	8.7886955	5.751441064	0.981945126	25.66368288	3.090723336	14.71752536	29.73635134	44.4538767
PI 601466	3	4	78	2017	99	1	1	0.551346142	7.907320146	9.214511508	1.139964958	63.88621534	10.94010716	17.6731778	75.96628745	93.63946525
Ames 26786	3	5	78	2017	99	1	1	0.850530788	15.2711538	7.515703393	1.833765776	60.35188112	0.379957456	23.63738798	62.56560435	86.20299232
PI 200184	3	6	78	2017	99	1	5	0.740080687	22.76452606	6.953578193	3.705891665	70.76342495	2.583689301	30.45818494	77.05300592	107.5111909
PI 559954	3	7	78	2017	99	1	5	0.766463837	23.62624418	11.09335333	0.690697892	48.72132266	13.72453513	35.48606135	63.13655568	98.62261703
PI 608774	3	8	78	2017	99	1	11	0.154301431	4.554313153	4.472738318	0.785453452	36.59282988	6.401948605	9.181352901	43.78023194	52.96158484
Ames 28360	3	9	78	2017	99	1	12	0.275674153	9.472435724	9.501816709	0.430164426	32.51049453	18.1385759	19.24992659	51.07923486	70.32916144
NSL 437913	3	10	79	2017	99	1	13	0.699585277	20.73412027	15.36211631	9.679483726	75.37329672	9.560745459	36.79582185	94.61352591	131.4093478
PI 558532	3	11	79	2017	99	1	13	0.371920721	7.525367626	8.883884535	1.873444053	64.37466787	19.09496748	16.78117288	85.34307941	102.1242523
PI 603939	3	12	79	2017	99	1	4	1.689526488	34.90442158	9.825633328	0.718791772	29.71190825	8.440252512	46.41958139	38.87095253	85.29053392
PI 592733	3	13	79	2017	99	1	4	0.150892543	5.007924863	3.887290192	4.080736058	62.99285476	1.767090276	9.046107598	68.84068109	77.88678869
Ames 26743	3	14	79	2017	99	1	16	0.086206491	5.08323711	3.272626827	3.492169466	87.39456275	3.065555717	8.442070428	93.95228793	102.3943584
NSL 29316	3	15	79	2017	99	1	12	0.102985647	1.706106492	10.41515043	0.913232893	56.07481724	16.97052508	12.22424257	73.95857522	86.18281779
PI 550465	3	16	79	2017	99	1	15	0.401290801	20.77226878	10.22790246	0.51712398	33.79518723	9.613387083	31.40146204	43.92569829	75.32716033
Ames 19006	3	17	79	2017	99	1	15	0.220238381	13.6159378	4.52271521	2.212476684	38.54152472	0.793996442	18.35889139	41.54799785	59.90688924
NSL 30871	3	18	79	2017	99	1	17	0.313304905	13.81887706	2.306472	2.039554502	51.53125742	0.705918834	16.43865397	54.27673076	70.71538473
PI 546484	3	19	79	2017	99	1	17	0.340399305	3.400883443	14.17835643	0.698479602	41.77589617	8.807289434	17.91963918	51.2816652	69.20130438
Ames 24737	3	2	79	2017	99	1	2	2.290784718	13.20634069	15.29144193	1.295992041	42.33404806	11.8559878	30.78856734	55.4860279	86.27459524
PI 340855	3	3	79	2017	99	1	2	0.219675691	5.077007632	7.786768971	1.827071209	37.49742892	3.888668441	13.08345229	43.21316857	56.29662086
PI 601560	3	4	79	2017	99	1	1	1.101151468	34.06977917	6.399722076	3.752509893	64.77175473	7.336854541	41.57065271	75.86111916	117.4317719
Ames 26793	3	5	79	2017	99	1	1	0.601465311	10.58721004	9.988967922	0.464513161	19.0082393	5.135076607	21.17764327	24.60782907	45.78547234
PI 267166	3	6	79	2017	99	1	5	0.820268392	16.83161358	8.694827686	2.1825747	49.10005566	2.062622806	26.34670965	53.34525316	79.69196282
PI 560075	3	7	79	2017	99	1	5	0.412949632	7.795752104	12.85909053	0.546925007	23.55173165	11.8155676	21.06779227	35.91422425	56.98201652
PI 641242	3	8	79	2017	99	1	11	0.403928906	9.392942921	9.827938158	1.404199268	50.42741634	14.14372211	19.62480999	65.97533772	85.6001477
Ames 28361	3	9	79	2017	99	1	12	1.821336639	14.04184014	10.02995449	0.874612823	61.74625205	0.487819662	25.89313127	63.10868454	89.00181581
Ames 23498	2	10	8	2017	99	1	7	2.541256864	25.47550205	16.22501123	1.513060527	46.72562709	12.95044833	44.24177014	61.18913595	105.4309061
PI 601150	2	11	8	2017	99	1	14	0.32186147	13.62116563	8.055736604	2.603009131	39.02595925	0.554550965	21.99876371	42.18351935	64.18228305
Ames 28990	2	12	8	2017	99	1	17	0.127772737	2.762497547	6.880887571	1.062426183	37.91835661	0.791982675	9.771157855	39.77276546	49.54392332
PI 601378	2	13	8	2017	99	1	14	0.468939188	13.06703924	18.95025614	3.246652548	36.02409631	8.261718606	32.48623458	47.53246747	80.01870204
NSL 29305	2	15	8	2017	99	1	3	0.783261977	23.83688271	5.326866164	0.744899587	40.88251761	7.397412001	29.94701085	49.0248292	78.97184005
PI 601789	2	16	8	2017	99	1	3	0.164968625	3.568930493	5.08717715	0.627216861	22.27220333	3.48330931	8.821076268	26.3827295	35.20380577
Ames 24720	2	17	8	2017	99	1	7	1.183508563	16.03966206	8.426428929	0.170444297	14.54462001	3.330156242	25.64959955	18.04522055	43.6948201
PI 405713	2	18	8	2017	99	1	4	0.267262968	10.20100708	2.659501395	1.170106176	33.34409973	3.39275466	13.12777144	37.90696057	51.03473201
PI 601572	2	19	8	2017	99	1	3	0.222787197	7.379332294	14.32947401	1.818572605	57.02161231	10.2363682	21.9315935	69.07655311	91.00814661
Ames 23506	2	2	8	2017	99	1	9	0.440802175	23.03515627	4.781634175	3.149379351	62.10390125	8.556993986	28.25759262	73.81027458	102.0678672
PI 233316	2	3	8	2017	99	1	9	1.211463878	26.54732966	4.612130063	2.403435458	46.82316961	3.546670939	32.3709236	52.77327601	85.14419961
PI 550532	2	4	8	2017	99	1	9	0.846564018	17.06805862	28.22688908	0.70385952	34.04960992	28.9332999	46.14151171	63.68676933	109.828281
PI 415085	2	5	8	2017	99	1	8	2.439472119	37.09079484	8.0492744	4.44630516	47.44405552	3.879013614	47.57954136	55.76937429	103.3489156
PI 539921	2	6	8	2017	99	1	8	0.095015721	2.618764786	5.137668582	1.381289967	29.7642698	0.92679948	7.851449089	32.07235925	39.92380834
Ames 24738	2	7	8	2017	99	1	8	0.747985384	12.81449613	6.893358857	1.271336698	34.98697789	4.197101097	20.45584038	40.45541568	60.91125606
PI 587124	2	8	8	2017	99	1	18	0.930325406	21.79318973	10.91284154	0.061953153	6.551134933	4.434513257	33.63635667	11.04760134	44.68395801
NSL 42872	2	9	8	2017	99	1	7	0.354833585	2.586505048	10.09163397	0.701507828	26.80293268	7.239132288	13.0329726	34.7435728	47.7765454
NSL 437914	3	10	80	2017	99	1	13	0.66578984	19.02749507	14.04211229	9.029592497	71.92737531	8.474864068	33.73539721	89.43183188	123.1672291
PI 559383	3	11	80	2017	99	1	13	1.792497006	32.48611205	7.732598976	2.558141288	43.80059841	1.31680856	42.01120803	47.67554825	89.68675628
PI 606329	3	12	80	2017	99	1	4	0.514076759	14.89190176	5.10823846	1.316857163	56.66308143	1.347376016	20.51421698	59.3273146	79.84153158
PI 592734	3	13	80	2017	99	1	4	0.942376239	28.50249816	13.30519218	3.445209292	35.63654248	7.271810871	42.75006658	46.35356264	89.10362922
Ames 26751	3	14	80	2017	99	1	16	0.208239986	11.37825102	6.703382517	2.011335464	52.35096919	3.772350819	18.28987352	58.13465547	76.424529
NSL 30877	3	15	80	2017	99	1	11	0.785680697	17.50856283	10.11498672	6.720598793	178.1157194	2.784950085	28.40923025	187.6212682	216.0304985
PI 550467	3	16	80	2017	99	1	15	0.393856738	8.499720759	6.972217435	0.788514222	32.09714713	13.76002655	15.86579493	46.6456879	62.51148283
Ames 19009	3	17	80	2017	99	1	15	0.240083896	27.43732346	14.9346155	1.371045587	41.66507635	4.423001896	42.61202286	47.45912384	90.0711467
14SJMY:Breed:0001	3	18	80	2017	1	0	17	1.572582918	34.53538432	18.28151555	2.993517015	35.15451133	6.690507544	54.38948279	44.83853589	99.22801869
PI 548800	3	19	80	2017	99	1	17	0.454404777	16.65104057	12.60869417	2.167853664	50.57386849	13.71661277	29.71413951	66.45833492	96.17247443
Ames 24745	3	2	80	2017	99	1	3	1.952296113	24.29044045	6.229270118	3.1401354	38.39157749	3.982670969	32.47200668	45.51438386	77.98639054
14SJMY:Breed:0001	3	3	80	2017	1	0	2	1.764194051	44.41283578	12.78644515	3.789192047	34.17231752	5.484277373	58.96347498	43.44578694	102.4092619
PI 601566	3	4	80	2017	99	1	1	0.59719193	21.15337727	7.618959596	1.605108927	76.75070827	6.599744581	29.3695288	84.95556178	114.3250906
Ames 26808	3	5	80	2017	99	1	1	0.867548586	4.78590797	12.33209502	4.290229954	63.25946803	11.4533896	17.98555157	79.00308759	96.98863916
PI 303928	3	6	80	2017	99	1	6	0.403283014	12.60154284	8.310602459	2.471843445	54.97921517	9.287382973	21.31542832	66.73844159	88.0538699
PI 587150	3	7	80	2017	99	1	5	0.450398554	16.23701912	6.41712346	0.933855462	30.02103996	0.86482495	23.10454114	31.81972038	54.92426151
PI 648426	3	8	80	2017	99	1	12	1.300959951	35.45768342	7.855655708	4.119172877	45.09626498	4.788723881	44.61429908	54.00416173	98.61846081
Ames 28412	3	9	80	2017	99	1	12	1.93402981	37.80399576	7.521365992	0.696282191	37.13761365	1.159863885	47.25939157	38.99375973	86.2531513
NSL 437930	3	10	81	2017	99	1	13	1.049786169	31.74518616	11.54487899	1.815049066	44.01226041	7.479442051	44.33985132	53.30675153	97.64660285
PI 559946	3	11	81	2017	99	1	13	0.650216228	10.61240491	9.477838919	1.742364345	67.16128628	2.189339003	20.74046006	71.09298963	91.83344968
PI 607512	3	12	81	2017	99	1	4	0.193262095	16.34139627	4.126484788	0.791902388	24.09043675	0.851552342	20.66114316	25.73389148	46.39503464
PI 594053	3	13	81	2017	99	1	4	0.206125148	6.927026272	5.993625419	0.591863207	31.34468048	15.5906977	13.12677684	47.52724139	60.65401822
Ames 26757	3	14	81	2017	99	1	16	0.545198178	20.1226749	8.55402143	0.817822184	37.71200191	7.037402393	29.22189451	45.56722649	74.78912099
NSL 30884	3	15	81	2017	99	1	11	0.495587691	17.73070584	8.15205398	0.410582812	29.08466771	4.580121746	26.37834751	34.07537227	60.45371978
PI 550470	3	16	81	2017	99	1	15	0.766265695	21.11187362	8.755365234	5.284874734	98.7007001	0.540930054	30.63350455	104.5265049	135.1600094
Ames 19013	3	17	81	2017	99	1	15	0.762776058	25.99547748	12.6514023	0.938718193	86.24884771	4.004973724	39.40965584	91.19253962	130.6021955
NSL 30875	3	18	81	2017	99	1	17	0.808183169	21.99737907	7.002932508	11.52738987	127.1955277	4.904853099	29.80849475	143.6277707	173.4362654
PI 548804	3	19	81	2017	99	1	17	0.297548183	1.868592375	6.846711991	1.999190941	16.23284434	7.439484927	9.012852549	25.67152021	34.68437276
Ames 24747	3	2	81	2017	99	1	2	1.238819872	27.66999094	8.285375602	1.26095017	16.18442468	6.810707549	37.19418641	24.2560824	61.45026882
PI 340863	3	3	81	2017	99	1	2	0.279083035	4.145584637	6.949223968	2.808671357	43.47901206	2.77188462	11.37389164	49.05956804	60.43345968
PI 601574	3	4	81	2017	99	1	1	0.431404278	20.46084487	11.39493506	1.234058265	49.20147864	6.561518768	32.2871842	56.99705567	89.28423987
Ames 27053	3	5	81	2017	99	1	1	0.633858515	11.7861293	4.629704008	0.682695126	33.9076887	5.897334992	17.04969183	40.48771882	57.53741065
PI 303932	3	6	81	2017	99	1	5	0.35598952	16.60289262	5.908949958	0.738554157	51.46573635	5.906127145	22.8678321	58.11041765	80.97824975
PI 587151	3	7	81	2017	99	1	5	0.478311925	13.6157477	7.489786015	0.136433498	15.0107585	0.849899797	21.58384564	15.9970918	37.58093744
PI 648427	3	8	81	2017	99	1	12	1.011341497	26.67178139	7.359055776	2.087061169	34.27910607	3.435278465	35.04217867	39.8014457	74.84362437
Ames 28418	3	9	81	2017	99	1	12	0.514072747	13.64658476	11.17303628	0.714350515	9.648722861	4.395838245	25.33369379	14.75891162	40.09260541
PI 560074	3	11	82	2017	99	1	13	0.351514625	12.7925757	12.16272886	0.544620643	28.57619686	12.63772016	25.30681919	41.75853767	67.06535686
PI 607523	3	12	82	2017	99	1	4	0.927288525	8.473185242	3.538694174	0.765988469	36.57573591	0.533384286	12.93916794	37.87510866	50.8142766
PI 594057	3	13	82	2017	99	1	19	0.308295827	9.323294616	6.081058693	1.077394458	38.51480459	2.67300855	15.71264914	42.2652076	57.97785673
Ames 26777	3	14	82	2017	99	1	16	0.553869394	14.20787419	8.563064604	0.252030588	33.40945575	3.665958997	23.32480818	37.32744533	60.65225351
NSL 30894	3	15	82	2017	99	1	11	0.610816761	14.06544912	8.672146617	1.910205177	69.64650278	0.561427261	23.3484125	72.11813522	95.46654772
PI 550472	3	16	82	2017	99	1	15	0.508539051	19.25608737	7.013237777	1.624644819	80.88642984	11.23170764	26.7778642	93.7427823	120.5206465
Ames 24748	3	17	82	2017	99	1	15	1.473210585	26.89159014	13.85864677	0.498398184	43.4700625	12.53007849	42.2234475	56.49853918	98.72198668
NSL 30879	3	18	82	2017	99	1	17	0.774081036	17.14899596	8.093953636	0.55404001	28.2969015	0.411375077	26.01703064	29.26231658	55.27934722
PI 550456	3	19	82	2017	99	1	17	0.560148301	16.0917082	9.377513363	0.268177343	23.98246667	9.680672598	26.02936987	33.93131661	59.96068647
Ames 25221	3	2	82	2017	99	1	2	2.379939352	33.76521961	12.39535471	3.708872663	59.93644834	9.93193848	48.54051367	73.57725949	122.1177732
PI 358528	3	3	82	2017	99	1	2	0.63812125	24.92261998	11.60038643	1.11432847	45.63149997	5.332801915	37.16112766	52.07863035	89.23975801
PI 601725	3	4	82	2017	99	1	1	0.498613015	7.54173505	8.788739442	3.513869799	40.00536103	10.99342384	16.82908751	54.51265467	71.34174218
Ames 27065	3	5	82	2017	99	1	1	1.376354202	37.7983953	10.96843254	4.357582483	43.65754182	5.149723438	50.14318205	53.16484774	103.3080298
PI 340850	3	6	82	2017	99	1	5	0.349942197	7.760365748	6.255609617	0.572324169	27.59721446	0.678917067	14.36591756	28.8484557	43.21437326
PI 592741	3	7	82	2017	99	1	5	2.735014878	38.22382105	23.53773719	1.634024503	38.12230629	31.0077618	64.49657312	70.7640926	135.2606657
PI 648428	3	8	82	2017	99	1	12	1.42072252	32.56997595	10.67136959	5.100638566	33.29396843	3.364961051	44.66206806	41.75956804	86.42163611
Ames 28420	3	9	82	2017	99	1	12	0.757791161	25.8305013	10.43168079	1.011765898	31.90461344	0.961324701	37.01997325	33.87770404	70.89767729
PI 583847	3	11	83	2017	99	1	13	0.623860523	23.35194954	11.50084578	4.220705328	48.46644199	8.071057548	35.47665584	60.75820487	96.2348607
PI 608764	3	12	83	2017	99	1	4	0.552316803	15.8227078	6.083419276	0.602873253	27.24751423	5.398994481	22.45844388	33.24938196	55.70782584
Ames 26779	3	14	83	2017	99	1	16	1.138187076	26.462732	10.64937037	0.082645276	4.730696487	6.281409949	38.25028944	11.09475171	49.34504115
NSL 30903	3	15	83	2017	99	1	11	0.497337058	5.340695781	6.275784401	0.499759534	23.66431864	1.106957296	12.11381724	25.27103547	37.38485271
PI 550521	3	16	83	2017	99	1	15	3.131687814	44.55433338	8.276730995	0.691917731	36.97649651	1.076930966	55.96275219	38.74534521	94.7080974
Ames 24749	3	17	83	2017	99	1	15	0.349880176	7.452658416	8.144314557	1.427042331	47.20808958	6.636558404	15.94685315	55.27169031	71.21854346
NSL 30906	3	18	83	2017	99	1	17	0.464358883	16.73547556	16.79271992	3.536891072	51.00286069	10.08159041	33.99255436	64.62134217	98.61389653
PI 550468	3	19	83	2017	99	1	17	0.359349431	13.81953866	21.52406243	0.788001937	35.53397598	11.78618543	35.70295052	48.10816334	83.81111386
Ames 26753	3	2	83	2017	99	1	2	0.355139415	14.59906838	9.572291671	0.419734772	20.45477545	7.259067556	24.52649947	28.13357778	52.66007725
PI 391666	3	3	83	2017	99	1	2	1.839976651	43.45233028	7.754582073	1.52965523	49.75539626	2.124609025	53.04688901	53.40966051	106.4565495
PI 601745	3	4	83	2017	99	1	1	1.093730392	38.12510838	12.15240333	0.579453787	33.4915721	7.110542603	51.3712421	41.18156849	92.5528106
Ames 27114	3	5	83	2017	99	1	1	0.532679928	16.76181071	2.890675467	0.753376909	41.17876316	12.19300656	20.1851661	54.12514663	74.31031273
PI 340856	3	6	83	2017	99	1	6	0.357914057	6.625109809	6.07732237	2.608410441	42.97216312	2.605753841	13.06034624	48.18632741	61.24667364
PI 593014	3	7	83	2017	99	1	6	0.485458788	20.57924768	6.495792693	1.239452695	36.29959845	4.221324727	27.56049916	41.76037587	69.32087503
Ames 28421	3	9	83	2017	99	1	12	1.143095089	32.13790766	12.98092586	5.119452973	58.15287796	6.033990406	46.2619286	69.30632134	115.5682499
NSL 437988	3	10	84	2017	99	1	13	0.706676317	14.2829469	12.82203739	2.581058259	37.49137384	9.681142931	27.81166061	49.75357503	77.56523563
PI 584528	3	11	84	2017	99	1	13	1.758767622	21.74475953	4.808801993	1.34714693	25.55019946	5.281092267	28.31232914	32.17843866	60.4907678
PI 610494	3	12	84	2017	99	1	4	0.559883329	23.77645353	3.468851057	2.910136049	89.30828474	5.755789359	27.80518791	97.97421015	125.7793981
PI 608767	3	13	84	2017	99	1	4	0.184424524	4.754701217	9.593197248	1.961349106	55.33017737	8.299509295	14.53232299	65.59103577	80.12335876
Ames 26780	3	14	84	2017	99	1	16	0.115485641	3.095066641	9.233280211	0.083645805	8.206056666	4.923840681	12.44383249	13.21354315	25.65737564
NSL 65866	3	15	84	2017	99	1	11	0.27591236	10.23186636	13.43111807	0.223867256	18.08692422	13.14362331	23.9388968	31.45441479	55.39331159
PI 550558	3	16	84	2017	99	1	15	0.654981626	15.68161451	14.0687875	3.318660992	55.66389578	16.9432508	30.40538363	75.92580756	106.3311912
Ames 26121	3	17	84	2017	99	1	15	0.183640229	5.627664868	6.024237537	1.864067897	45.29448308	6.437383463	11.83554263	53.59593444	65.43147708
NSL 30909	3	18	84	2017	99	1	17	0.973629229	16.97780389	14.59398369	2.67315295	90.13677264	0.902071489	32.5454168	93.71199708	126.2574139
14SJMY:Breed:0001	3	19	84	2017	1	0	17	1.408963955	30.78893612	17.14806072	2.604060002	34.23363112	8.61615817	49.34596079	45.45384929	94.79981008
14SJMY:Breed:0001	3	2	84	2017	1	0	2	1.359398836	30.0462043	14.14432204	4.003568471	38.02327713	4.733800167	45.54992517	46.76064577	92.31057094
